2026/07/21 13:44:17.034, 6.83, 210, 405, 0, 0, 48, P8, 1, 4, 0x0000000000000001
2026/07/21 13:44:18.043, 6.82, 210, 405, 0, 0, 48, P8, 1, 4, 0x0000000000000001
2026/07/21 13:44:19.044, 6.80, 210, 405, 0, 0, 48, P8, 1, 4, 0x0000000000000001
2026/07/21 13:44:20.044, 8.00, 795, 6001, 100, 26, 48, P0, 4, 4, 0x0000000000000001
2026/07/21 13:44:21.044, 15.83, 1162, 6001, 100, 19, 50, P0, 4, 4, 0x0000000000000004
2026/07/21 13:44:22.044, 16.19, 1125, 6001, 100, 21, 50, P0, 4, 4, 0x0000000000000004
2026/07/21 13:44:23.044, 15.48, 1177, 6001, 100, 19, 51, P0, 4, 4, 0x0000000000000004
2026/07/21 13:44:24.045, 15.83, 1162, 6001, 100, 20, 51, P0, 4, 4, 0x0000000000000004
2026/07/21 13:44:25.045, 15.42, 1170, 6001, 100, 22, 51, P0, 4, 4, 0x0000000000000004
2026/07/21 13:44:26.045, 16.05, 1177, 6001, 100, 23, 51, P0, 4, 4, 0x0000000000000004
2026/07/21 13:44:27.045, 16.01, 1147, 6001, 100, 21, 51, P0, 4, 4, 0x0000000000000004
2026/07/21 13:44:28.045, 15.97, 1155, 6001, 100, 21, 51, P0, 4, 4, 0x0000000000000004
2026/07/21 13:44:29.045, 16.28, 1102, 6001, 100, 24, 51, P0, 4, 4, 0x0000000000000004
2026/07/21 13:44:30.046, 16.03, 1162, 6001, 100, 22, 51, P0, 4, 4, 0x0000000000000004
2026/07/21 13:44:31.046, 16.27, 1095, 6001, 100, 24, 51, P0, 4, 4, 0x0000000000000004
2026/07/21 13:44:32.046, 16.03, 1140, 6001, 100, 22, 52, P0, 4, 4, 0x0000000000000004
2026/07/21 13:44:33.046, 15.99, 1147, 6001, 100, 21, 52, P0, 4, 4, 0x0000000000000004
2026/07/21 13:44:34.046, 15.90, 1170, 6001, 100, 21, 52, P0, 4, 4, 0x0000000000000004
2026/07/21 13:44:35.046, 15.82, 1132, 6001, 100, 20, 52, P0, 4, 4, 0x0000000000000004
