epoch,pkg_w,psys_w,cpu_freq_avg_mhz,cpu_freq_max_mhz,pkg_temp_c,sen3_c,bat_status,bat_pct,bat_power_w,ac_online,pkg_throttle_count,core_throttle_count,platform_profile
1784612364,33.36,56.00,2580,2900,90.0,56.0,Not charging,100,0.00,1,8415,3541,balanced
1784612365,28.31,45.46,2400,2600,78.0,56.0,Not charging,100,0.00,1,8415,3541,balanced
1784612366,26.92,43.37,2293,2700,78.0,56.0,Not charging,100,0.00,1,8415,3541,balanced
1784612367,27.31,44.30,2432,2708,79.0,56.0,Not charging,100,0.00,1,8415,3541,balanced
1784612368,27.24,43.75,2437,2700,77.0,56.0,Not charging,100,0.00,1,8415,3541,balanced
1784612369,27.24,43.69,2432,2700,77.0,56.0,Not charging,100,0.00,1,8415,3541,balanced
1784612370,27.71,44.51,2359,2600,78.0,56.0,Not charging,100,0.00,1,8415,3541,balanced
1784612371,27.50,44.83,2400,2606,77.0,56.0,Not charging,100,0.00,1,8415,3541,balanced
1784612372,27.26,44.09,2500,2700,79.0,56.0,Not charging,100,0.00,1,8415,3541,balanced
1784612373,27.89,45.19,2497,2708,79.0,56.0,Not charging,100,0.00,1,8415,3541,balanced
1784612374,27.51,43.89,2500,2701,78.0,56.0,Not charging,100,0.00,1,8415,3541,balanced
1784612376,27.66,44.50,2421,2700,77.0,56.0,Not charging,100,0.00,1,8415,3541,balanced
1784612377,28.01,45.34,2425,2700,79.0,56.0,Not charging,100,0.00,1,8415,3541,balanced
1784612378,27.70,44.69,2438,2700,78.0,56.0,Not charging,100,0.00,1,8415,3541,balanced
1784612379,27.96,45.11,2397,2600,77.0,57.0,Not charging,100,0.00,1,8415,3541,balanced
1784612380,27.67,44.48,2400,2600,79.0,57.0,Not charging,100,0.00,1,8415,3541,balanced
1784612381,28.20,45.74,2387,2600,77.0,57.0,Not charging,100,0.00,1,8415,3541,balanced
1784612382,27.54,45.19,2435,2704,78.0,57.0,Not charging,100,0.00,1,8415,3541,balanced
1784612383,27.75,44.86,2437,2700,78.0,57.0,Not charging,100,0.00,1,8415,3541,balanced
1784612384,28.07,44.91,2400,2606,81.0,57.0,Not charging,100,0.00,1,8415,3541,balanced
1784612385,27.70,44.53,2486,2716,79.0,57.0,Not charging,100,0.00,1,8415,3541,balanced
1784612386,27.96,44.71,2490,2700,78.0,57.0,Not charging,100,0.00,1,8415,3541,balanced
1784612387,28.16,45.23,2398,2600,78.0,57.0,Not charging,100,0.00,1,8415,3541,balanced
1784612388,27.64,44.15,2495,2700,77.0,57.0,Not charging,100,0.00,1,8415,3541,balanced
1784612389,28.07,44.86,2435,2700,77.0,56.0,Not charging,100,0.00,1,8415,3541,balanced
1784612390,28.05,44.87,2468,2703,79.0,56.0,Not charging,100,0.00,1,8415,3541,balanced
1784612391,27.81,45.03,2437,2700,78.0,56.0,Not charging,100,0.00,1,8415,3541,balanced
1784612392,28.01,44.50,2500,2700,77.0,56.0,Not charging,100,0.00,1,8415,3541,balanced
1784612393,28.07,45.05,2433,2716,77.0,56.0,Not charging,100,0.00,1,8415,3541,balanced
1784612394,27.82,44.36,2490,2700,78.0,56.0,Not charging,100,0.00,1,8415,3541,balanced
1784612395,28.09,45.12,2425,2700,77.0,56.0,Not charging,100,0.00,1,8415,3541,balanced
1784612396,28.16,45.79,2400,2605,77.0,56.0,Not charging,100,0.00,1,8415,3541,balanced
1784612397,27.90,45.53,2400,2600,79.0,56.0,Not charging,100,0.00,1,8415,3541,balanced
1784612399,27.86,46.12,2420,2708,77.0,56.0,Not charging,100,0.00,1,8415,3541,balanced
1784612400,28.09,45.06,2494,2704,78.0,56.0,Not charging,100,0.00,1,8415,3541,balanced
1784612401,27.69,44.54,1025,2800,65.0,56.0,Not charging,100,0.00,1,8415,3541,balanced
1784612402,5.41,16.95,725,2619,53.0,56.0,Not charging,100,0.00,1,8415,3541,balanced
1784612403,10.23,23.62,1965,3827,60.0,56.0,Not charging,100,0.00,1,8415,3541,balanced
1784612404,7.28,19.70,1430,3892,55.0,56.0,Not charging,100,0.00,1,8415,3541,balanced
1784612405,7.56,20.03,1020,2100,52.0,56.0,Not charging,100,0.00,1,8415,3541,balanced
1784612406,5.57,16.27,539,2296,52.0,56.0,Discharging,100,0.11,1,8415,3541,balanced
1784612407,3.28,13.78,935,4094,51.0,56.0,Not charging,100,0.00,1,8415,3541,balanced
1784612408,3.05,12.73,875,3397,56.0,56.0,Not charging,100,0.00,1,8415,3541,balanced
1784612409,3.05,12.67,654,2893,50.0,56.0,Not charging,100,0.00,1,8415,3541,balanced
1784612410,3.64,13.61,1052,3401,55.0,56.0,Not charging,100,0.00,1,8415,3541,balanced
1784612411,5.33,16.54,1824,3526,52.0,56.0,Not charging,100,0.00,1,8415,3541,balanced
1784612412,6.22,17.55,1528,3402,50.0,56.0,Not charging,100,0.00,1,8415,3541,balanced
1784612413,7.18,19.55,920,3422,51.0,56.0,Not charging,100,0.00,1,8415,3541,balanced
1784612414,7.31,20.77,1008,1660,50.0,56.0,Not charging,100,0.00,1,8415,3541,balanced
1784612415,5.51,19.12,864,2644,50.0,56.0,Not charging,100,0.00,1,8415,3541,balanced
1784612416,6.89,19.38,761,2907,49.0,55.0,Not charging,100,0.00,1,8415,3541,balanced
1784612417,6.74,19.04,835,2433,48.0,55.0,Not charging,100,0.00,1,8415,3541,balanced
1784612419,5.31,16.54,1882,3710,52.0,55.0,Not charging,100,0.00,1,8415,3541,balanced
1784612420,5.54,16.59,1804,4049,51.0,55.0,Not charging,100,0.00,1,8415,3541,balanced
1784612421,8.76,21.84,1155,2593,48.0,54.0,Not charging,100,0.00,1,8415,3541,balanced
1784612422,5.92,16.99,753,2422,48.0,54.0,Not charging,100,0.00,1,8415,3541,balanced
1784612423,5.85,17.07,837,3399,52.0,54.0,Not charging,100,0.00,1,8415,3541,balanced
1784612424,7.47,19.32,1475,3392,52.0,54.0,Not charging,100,0.00,1,8415,3541,balanced
1784612425,12.63,26.33,1947,3988,54.0,53.0,Not charging,100,0.00,1,8415,3541,balanced
1784612426,5.32,12.39,935,2243,48.0,53.0,Not charging,100,0.00,1,8415,3541,balanced
1784612427,4.73,11.77,1378,3401,48.0,53.0,Not charging,100,0.00,1,8415,3541,balanced
1784612428,4.74,11.51,997,3401,52.0,53.0,Not charging,100,0.00,1,8415,3541,balanced
1784612429,5.40,12.68,1504,3375,50.0,53.0,Not charging,100,0.00,1,8415,3541,balanced
1784612430,6.08,13.10,1321,3376,51.0,53.0,Not charging,100,0.00,1,8415,3541,balanced
1784612431,4.62,11.26,845,3399,45.0,52.0,Not charging,100,0.00,1,8415,3541,balanced
1784612432,4.47,11.29,1232,4537,47.0,52.0,Not charging,100,0.00,1,8415,3541,balanced
1784612433,4.82,11.71,830,1913,46.0,52.0,Not charging,100,0.00,1,8415,3541,balanced
1784612434,4.80,12.18,1128,3389,49.0,52.0,Not charging,100,0.00,1,8415,3541,balanced
1784612435,4.51,11.15,1246,3404,47.0,52.0,Not charging,100,0.00,1,8415,3541,balanced
1784612436,4.81,11.70,777,1711,44.0,51.0,Not charging,100,0.00,1,8415,3541,balanced
1784612437,4.76,12.48,834,2449,46.0,51.0,Not charging,100,0.00,1,8415,3541,balanced
1784612438,5.82,13.87,1479,3400,48.0,51.0,Not charging,100,0.00,1,8415,3541,balanced
1784612440,6.39,13.96,1319,2441,45.0,51.0,Not charging,100,0.00,1,8415,3541,balanced
1784612441,5.51,12.75,1295,3417,51.0,51.0,Not charging,100,0.00,1,8415,3541,balanced
1784612442,6.29,13.81,1258,3905,46.0,51.0,Not charging,100,0.00,1,8415,3541,balanced
1784612443,3.74,10.00,782,3331,44.0,50.0,Not charging,100,0.00,1,8415,3541,balanced
1784612444,5.00,11.60,1480,4602,92.0,50.0,Not charging,100,0.00,1,8416,3541,balanced
1784612445,4.52,10.95,906,2341,44.0,50.0,Not charging,100,0.00,1,8416,3541,balanced
1784612446,2.48,7.96,657,1814,44.0,50.0,Not charging,100,0.00,1,8416,3541,balanced
1784612447,2.38,7.61,565,2178,44.0,50.0,Not charging,100,0.00,1,8416,3541,balanced
1784612448,2.88,9.02,664,2650,44.0,50.0,Not charging,100,0.00,1,8416,3541,balanced
1784612449,2.83,8.27,855,2071,44.0,50.0,Not charging,100,0.00,1,8416,3541,balanced
1784612450,13.21,23.58,909,3396,46.0,49.0,Not charging,100,0.00,1,8416,3541,balanced
1784612451,7.83,16.10,951,2485,43.0,49.0,Discharging,100,0.03,1,8416,3541,balanced
1784612452,5.63,13.10,1709,3806,44.0,49.0,Not charging,100,0.00,1,8416,3541,balanced
1784612453,4.06,11.23,861,1496,43.0,49.0,Not charging,100,0.00,1,8416,3541,balanced
1784612454,3.57,12.67,756,3024,44.0,49.0,Not charging,100,0.00,1,8416,3541,balanced
1784612455,4.83,13.96,758,3399,47.0,48.0,Not charging,100,0.00,1,8416,3541,balanced
1784612456,19.91,35.63,1948,3919,66.0,48.0,Not charging,100,0.00,1,8445,3544,balanced
1784612457,20.13,35.41,792,2702,46.0,48.0,Not charging,100,0.00,1,8445,3544,balanced
1784612458,20.91,35.93,1990,3893,72.0,48.0,Not charging,100,0.00,1,8449,3546,balanced
1784612460,28.77,46.96,2593,4338,86.0,48.0,Not charging,100,0.00,1,8460,3547,balanced
1784612461,30.86,48.59,748,1701,49.0,48.0,Not charging,100,0.00,1,8476,3559,balanced
1784612462,18.07,31.90,2266,3917,74.0,48.0,Not charging,100,0.00,1,8517,3561,balanced
1784612463,23.83,39.92,679,2654,49.0,48.0,Not charging,100,0.00,1,8537,3561,balanced
1784612464,14.57,27.43,588,2004,45.0,48.0,Not charging,100,0.00,1,8544,3566,balanced
1784612465,8.91,19.24,893,3420,46.0,48.0,Not charging,100,0.00,1,8544,3566,balanced
1784612466,3.18,11.54,997,3400,47.0,48.0,Not charging,100,0.00,1,8544,3566,balanced
1784612467,7.75,18.28,1374,3644,51.0,48.0,Not charging,100,0.00,1,8544,3566,balanced
1784612468,4.06,13.44,696,1925,43.0,48.0,Not charging,100,0.00,1,8544,3566,balanced
1784612469,3.45,12.29,874,3400,44.0,48.0,Not charging,100,0.00,1,8544,3566,balanced
1784612470,3.39,11.80,663,3296,45.0,48.0,Not charging,100,0.00,1,8544,3566,balanced
1784612471,17.02,30.33,1974,4284,73.0,48.0,Not charging,100,0.00,1,8563,3581,balanced
1784612472,25.90,43.80,1695,4093,70.0,48.0,Not charging,100,0.00,1,8583,3599,balanced
1784612473,19.51,34.02,853,3261,50.0,48.0,Not charging,100,0.00,1,8589,3604,balanced
1784612474,7.74,19.34,2240,3971,78.0,48.0,Not charging,100,0.00,1,8589,3604,balanced
1784612475,8.60,19.52,893,3399,47.0,48.0,Not charging,100,0.00,1,8589,3604,balanced
1784612476,8.11,19.09,2161,4344,46.0,48.0,Not charging,100,0.00,1,8589,3604,balanced
1784612477,7.62,18.21,1769,3944,49.0,48.0,Not charging,100,0.00,1,8589,3604,balanced
1784612478,5.51,15.64,1185,3217,45.0,48.0,Not charging,100,0.00,1,8589,3604,balanced
1784612479,6.00,15.81,1941,3626,50.0,48.0,Not charging,100,0.00,1,8589,3604,balanced
1784612481,7.02,17.46,1006,1947,44.0,47.0,Not charging,100,0.00,1,8589,3604,balanced
1784612482,4.39,13.62,1031,1793,43.0,47.0,Not charging,100,0.00,1,8589,3604,balanced
1784612483,3.94,12.98,1124,4022,44.0,47.0,Not charging,100,0.00,1,8589,3604,balanced
1784612484,6.35,16.22,1584,4342,43.0,47.0,Not charging,100,0.00,1,8589,3604,balanced
1784612485,6.58,16.80,1603,4328,44.0,47.0,Discharging,100,0.06,1,8589,3604,balanced
1784612486,4.31,13.47,835,1947,44.0,47.0,Not charging,100,0.00,1,8589,3604,balanced
1784612487,4.99,14.80,821,3399,45.0,47.0,Not charging,100,0.00,1,8589,3604,balanced
1784612488,3.77,12.56,809,3386,44.0,47.0,Not charging,100,0.00,1,8589,3604,balanced
1784612489,4.04,12.91,1954,3959,48.0,47.0,Not charging,100,0.00,1,8589,3604,balanced
1784612490,5.00,14.44,843,1709,41.0,47.0,Not charging,100,0.00,1,8589,3604,balanced
1784612491,4.77,14.73,832,3408,46.0,47.0,Not charging,100,0.00,1,8589,3604,balanced
1784612492,3.64,12.20,2712,3688,47.0,47.0,Not charging,100,0.00,1,8589,3604,balanced
1784612493,4.83,14.18,1072,3399,44.0,47.0,Not charging,100,0.00,1,8589,3604,balanced
1784612494,3.62,12.45,860,2665,43.0,47.0,Not charging,100,0.00,1,8589,3604,balanced
1784612495,3.62,12.15,906,3400,44.0,47.0,Not charging,100,0.00,1,8589,3604,balanced
1784612496,3.66,12.35,610,1700,40.0,46.0,Not charging,100,0.00,1,8589,3604,balanced
1784612497,2.91,10.97,932,3125,43.0,46.0,Not charging,100,0.00,1,8589,3604,balanced
1784612498,3.04,11.30,788,3358,42.0,46.0,Not charging,100,0.00,1,8589,3604,balanced
1784612499,3.36,11.75,1356,3423,41.0,46.0,Not charging,100,0.00,1,8589,3604,balanced
