timestamp,elapsed_s,energy_wh,power_w,voltage_v,capacity_pct,status,integral_wh
2026-08-03T13:44:29+05:00,6120,14.482,14.91,7.213,36,Discharging,25.5663
2026-08-03T13:44:39+05:00,6130,14.420,27.89,6.933,35,Discharging,25.6257
2026-08-03T13:44:49+05:00,6140,14.359,25.04,6.918,35,Discharging,25.6992
2026-08-03T13:44:59+05:00,6150,14.297,18.61,7.122,35,Discharging,25.7599
2026-08-03T13:45:09+05:00,6160,14.235,22.14,7.045,35,Discharging,25.8165
2026-08-03T13:45:20+05:00,6170,14.189,16.82,7.188,35,Discharging,25.8706
2026-08-03T13:45:30+05:00,6181,14.135,17.62,7.160,35,Discharging,25.9232
2026-08-03T13:45:40+05:00,6191,14.089,22.43,7.011,35,Discharging,25.9788
2026-08-03T13:45:50+05:00,6201,14.027,18.58,7.069,35,Discharging,26.0358
2026-08-03T13:46:00+05:00,6211,13.957,16.64,7.179,34,Discharging,26.0847
2026-08-03T13:46:10+05:00,6221,13.903,15.15,7.145,34,Discharging,26.1289
2026-08-03T13:46:20+05:00,6231,13.865,11.04,7.256,34,Discharging,26.1652
2026-08-03T13:46:30+05:00,6241,13.818,13.91,7.202,34,Discharging,26.1999
2026-08-03T13:46:40+05:00,6251,13.780,13.90,7.230,34,Discharging,26.2385
2026-08-03T13:46:50+05:00,6261,13.733,13.98,7.207,34,Discharging,26.2772
2026-08-03T13:47:00+05:00,6271,13.695,13.86,7.212,34,Discharging,26.3159
2026-08-03T13:47:10+05:00,6281,13.648,14.92,7.185,34,Discharging,26.3558
2026-08-03T13:47:20+05:00,6291,13.602,16.78,7.096,33,Discharging,26.3999
2026-08-03T13:47:30+05:00,6301,13.556,18.71,7.106,33,Discharging,26.4492
2026-08-03T13:47:40+05:00,6311,13.510,14.14,7.182,33,Discharging,26.4948
2026-08-03T13:47:50+05:00,6321,13.463,13.58,7.210,33,Discharging,26.5333
2026-08-03T13:48:00+05:00,6331,13.425,13.75,7.228,33,Discharging,26.5712
2026-08-03T13:48:10+05:00,6341,13.378,15.14,7.190,33,Discharging,26.6113
2026-08-03T13:48:20+05:00,6351,13.340,16.00,7.204,33,Discharging,26.6546
2026-08-03T13:48:30+05:00,6361,13.293,13.81,7.214,33,Discharging,26.6960
2026-08-03T13:48:40+05:00,6371,13.255,15.58,7.193,33,Discharging,26.7368
2026-08-03T13:48:50+05:00,6381,13.201,14.37,7.143,32,Discharging,26.7784
2026-08-03T13:49:00+05:00,6391,13.147,16.86,7.113,32,Discharging,26.8218
2026-08-03T13:49:10+05:00,6401,13.085,17.46,7.135,32,Discharging,26.8694
2026-08-03T13:49:20+05:00,6411,13.015,26.05,6.964,32,Discharging,26.9299
2026-08-03T13:49:30+05:00,6421,12.938,27.24,6.970,32,Discharging,27.0039
2026-08-03T13:49:41+05:00,6432,12.884,10.58,7.257,32,Discharging,27.0617
2026-08-03T13:49:51+05:00,6442,12.853,10.11,7.269,32,Discharging,27.0904
2026-08-03T13:50:01+05:00,6452,12.815,27.15,6.963,32,Discharging,27.1422
2026-08-03T13:50:11+05:00,6462,12.753,16.64,7.140,31,Discharging,27.2030
2026-08-03T13:50:21+05:00,6472,12.699,18.57,7.162,31,Discharging,27.2519
2026-08-03T13:50:31+05:00,6482,12.645,16.84,7.152,31,Discharging,27.3011
2026-08-03T13:50:41+05:00,6492,12.599,15.61,7.176,31,Discharging,27.3461
2026-08-03T13:50:51+05:00,6502,12.552,17.09,7.152,31,Discharging,27.3915
2026-08-03T13:51:01+05:00,6512,12.460,36.18,6.833,31,Discharging,27.4655
2026-08-03T13:51:11+05:00,6522,12.398,13.26,7.212,31,Discharging,27.5342
2026-08-03T13:51:21+05:00,6532,12.352,23.97,7.081,30,Discharging,27.5859
2026-08-03T13:51:31+05:00,6542,12.243,25.64,6.835,30,Discharging,27.6548
2026-08-03T13:51:41+05:00,6552,12.159,31.88,6.975,30,Discharging,27.7347
2026-08-03T13:51:51+05:00,6562,12.058,34.85,6.785,30,Discharging,27.8274
2026-08-03T13:52:01+05:00,6572,11.966,32.69,6.909,29,Discharging,27.9212
2026-08-03T13:52:11+05:00,6582,11.888,20.48,7.075,29,Discharging,27.9950
2026-08-03T13:52:21+05:00,6592,11.819,20.92,7.000,29,Discharging,28.0526
2026-08-03T13:52:31+05:00,6602,11.749,20.86,7.069,29,Discharging,28.1106
2026-08-03T13:52:41+05:00,6612,11.688,20.21,7.019,29,Discharging,28.1676
2026-08-03T13:52:51+05:00,6622,11.610,21.98,7.051,29,Discharging,28.2262
2026-08-03T13:53:01+05:00,6632,11.556,23.84,7.032,28,Discharging,28.2899
2026-08-03T13:53:11+05:00,6642,11.487,24.74,7.016,28,Discharging,28.3574
2026-08-03T13:53:21+05:00,6652,11.417,19.10,7.077,28,Discharging,28.4182
2026-08-03T13:53:31+05:00,6662,11.379,10.96,7.228,28,Discharging,28.4600
2026-08-03T13:53:41+05:00,6672,11.325,25.78,6.964,28,Discharging,28.5110
2026-08-03T13:53:51+05:00,6682,11.271,19.76,7.076,28,Discharging,28.5743
2026-08-03T13:54:01+05:00,6692,11.232,18.23,7.053,28,Discharging,28.6270
2026-08-03T13:54:11+05:00,6702,11.163,18.72,7.067,27,Discharging,28.6784
2026-08-03T13:54:21+05:00,6712,11.093,25.58,6.994,27,Discharging,28.7399
2026-08-03T13:54:32+05:00,6722,11.008,23.46,6.875,27,Discharging,28.8080
2026-08-03T13:54:42+05:00,6733,10.962,16.14,7.128,27,Discharging,28.8685
2026-08-03T13:54:52+05:00,6743,10.900,19.70,7.091,27,Discharging,28.9183
2026-08-03T13:55:02+05:00,6753,10.838,20.49,7.045,27,Discharging,28.9741
2026-08-03T13:55:12+05:00,6763,10.784,24.23,6.932,27,Discharging,29.0362
2026-08-03T13:55:22+05:00,6773,10.715,19.26,7.049,26,Discharging,29.0966
2026-08-03T13:55:32+05:00,6783,10.645,23.59,6.921,26,Discharging,29.1561
2026-08-03T13:55:42+05:00,6793,10.584,17.48,7.082,26,Discharging,29.2132
2026-08-03T13:55:52+05:00,6803,10.514,19.07,7.057,26,Discharging,29.2640
2026-08-03T13:56:02+05:00,6813,10.437,30.18,6.858,26,Discharging,29.3324
2026-08-03T13:56:12+05:00,6823,10.360,24.85,6.960,26,Discharging,29.4088
2026-08-03T13:56:22+05:00,6833,10.290,24.29,6.979,25,Discharging,29.4771
2026-08-03T13:56:32+05:00,6843,10.229,22.64,6.983,25,Discharging,29.5422
2026-08-03T13:56:42+05:00,6853,10.159,17.60,7.073,25,Discharging,29.5981
2026-08-03T13:56:52+05:00,6863,10.097,25.23,6.958,25,Discharging,29.6576
2026-08-03T13:57:02+05:00,6873,10.043,19.13,7.028,25,Discharging,29.7192
2026-08-03T13:57:12+05:00,6883,9.966,16.87,7.094,25,Discharging,29.7692
2026-08-03T13:57:22+05:00,6893,9.889,27.88,6.904,24,Discharging,29.8314
2026-08-03T13:57:32+05:00,6903,9.788,29.89,6.851,24,Discharging,29.9116
2026-08-03T13:57:42+05:00,6913,9.696,20.71,6.998,24,Discharging,29.9819
2026-08-03T13:57:52+05:00,6923,9.642,20.14,7.045,24,Discharging,30.0386
2026-08-03T13:58:02+05:00,6933,9.580,17.30,7.017,24,Discharging,30.0906
2026-08-03T13:58:12+05:00,6943,9.495,32.06,6.789,23,Discharging,30.1592
2026-08-03T13:58:22+05:00,6953,9.426,23.99,6.851,23,Discharging,30.2370
2026-08-03T13:58:32+05:00,6963,9.364,22.47,6.915,23,Discharging,30.3016
2026-08-03T13:58:42+05:00,6973,9.287,16.27,7.072,23,Discharging,30.3554
2026-08-03T13:58:53+05:00,6984,9.202,33.23,6.844,23,Discharging,30.4310
2026-08-03T13:59:03+05:00,6994,9.125,20.55,6.989,22,Discharging,30.5057
2026-08-03T13:59:13+05:00,7004,9.047,23.92,6.851,22,Discharging,30.5675
2026-08-03T13:59:23+05:00,7014,8.978,23.44,6.944,22,Discharging,30.6332
2026-08-03T13:59:33+05:00,7024,8.916,19.15,7.021,22,Discharging,30.6924
2026-08-03T13:59:43+05:00,7034,8.847,21.96,6.983,22,Discharging,30.7495
2026-08-03T13:59:53+05:00,7044,8.777,28.14,6.898,22,Discharging,30.8191
2026-08-03T14:00:03+05:00,7054,8.708,25.10,6.929,21,Discharging,30.8930
2026-08-03T14:00:13+05:00,7064,8.654,19.39,7.029,21,Discharging,30.9548
2026-08-03T14:00:23+05:00,7074,8.592,20.93,6.922,21,Discharging,31.0108
2026-08-03T14:00:33+05:00,7084,8.507,28.53,6.851,21,Discharging,31.0795
2026-08-03T14:00:43+05:00,7094,8.437,21.31,6.941,21,Discharging,31.1487
2026-08-03T14:00:53+05:00,7104,8.376,24.01,6.990,21,Discharging,31.2117
2026-08-03T14:01:03+05:00,7114,8.306,17.54,7.065,20,Discharging,31.2694
2026-08-03T14:01:13+05:00,7124,8.252,22.13,6.964,20,Discharging,31.3245
2026-08-03T14:01:23+05:00,7134,8.175,27.17,6.854,20,Discharging,31.3929
2026-08-03T14:01:33+05:00,7144,8.106,24.77,6.857,20,Discharging,31.4651
2026-08-03T14:01:43+05:00,7154,8.051,19.62,6.995,20,Discharging,31.5267
2026-08-03T14:01:53+05:00,7164,7.967,27.15,6.839,20,Discharging,31.5917
2026-08-03T14:02:03+05:00,7174,7.905,24.67,6.843,19,Discharging,31.6636
2026-08-03T14:02:13+05:00,7184,7.843,19.59,7.010,19,Discharging,31.7251
2026-08-03T14:02:23+05:00,7194,7.774,21.52,6.962,19,Discharging,31.7822
2026-08-03T14:02:33+05:00,7204,7.712,20.89,6.988,19,Discharging,31.8411
2026-08-03T14:02:43+05:00,7214,7.650,17.29,7.027,19,Discharging,31.8941
2026-08-03T14:02:53+05:00,7224,7.596,26.25,6.896,19,Discharging,31.9546
2026-08-03T14:03:03+05:00,7234,7.542,19.79,7.002,19,Discharging,32.0185
2026-08-03T14:03:13+05:00,7244,7.472,18.21,6.997,18,Discharging,32.0713
2026-08-03T14:03:23+05:00,7254,7.426,20.28,6.999,18,Discharging,32.1248
2026-08-03T14:03:33+05:00,7264,7.364,18.52,7.029,18,Discharging,32.1787
2026-08-03T14:03:43+05:00,7274,7.310,17.09,7.034,18,Discharging,32.2281
2026-08-03T14:03:53+05:00,7284,7.241,27.33,6.870,18,Discharging,32.2898
2026-08-03T14:04:04+05:00,7295,7.171,22.07,6.923,18,Discharging,32.3653
2026-08-03T14:04:14+05:00,7305,7.110,19.06,7.018,18,Discharging,32.4224
2026-08-03T14:04:24+05:00,7315,7.056,15.38,7.072,17,Discharging,32.4702
2026-08-03T14:04:34+05:00,7325,6.986,19.38,6.927,17,Discharging,32.5185
2026-08-03T14:04:44+05:00,7335,6.948,12.65,7.090,17,Discharging,32.5630
2026-08-03T14:04:54+05:00,7345,6.901,18.40,7.001,17,Discharging,32.6061
2026-08-03T14:05:04+05:00,7355,6.839,21.70,6.939,17,Discharging,32.6618
2026-08-03T14:05:14+05:00,7365,6.778,23.83,6.968,17,Discharging,32.7251
2026-08-03T14:05:24+05:00,7375,6.731,19.13,6.968,17,Discharging,32.7848
2026-08-03T14:05:34+05:00,7385,6.662,20.31,6.976,16,Discharging,32.8395
2026-08-03T14:05:44+05:00,7395,6.592,23.18,6.913,16,Discharging,32.8999
2026-08-03T14:05:54+05:00,7405,6.507,33.73,6.685,16,Discharging,32.9790
2026-08-03T14:06:04+05:00,7415,6.423,18.50,6.954,16,Discharging,33.0515
2026-08-03T14:06:14+05:00,7425,6.361,23.04,6.839,16,Discharging,33.1092
2026-08-03T14:06:24+05:00,7435,6.299,19.69,6.949,16,Discharging,33.1686
2026-08-03T14:06:34+05:00,7445,6.222,25.71,6.867,15,Discharging,33.2316
2026-08-03T14:06:44+05:00,7455,6.152,22.03,6.892,15,Discharging,33.2979
2026-08-03T14:06:54+05:00,7465,6.067,30.64,6.684,15,Discharging,33.3711
2026-08-03T14:07:04+05:00,7475,5.975,28.28,6.735,15,Discharging,33.4529
2026-08-03T14:07:14+05:00,7485,5.905,17.61,6.964,15,Discharging,33.5167
2026-08-03T14:07:24+05:00,7495,5.859,19.99,6.928,14,Discharging,33.5689
2026-08-03T14:07:34+05:00,7505,5.782,17.11,6.937,14,Discharging,33.6204
2026-08-03T14:07:45+05:00,7516,5.728,23.41,6.871,14,Discharging,33.6823
2026-08-03T14:07:55+05:00,7526,5.674,17.15,6.980,14,Discharging,33.7386
2026-08-03T14:08:05+05:00,7536,5.620,14.42,7.036,14,Discharging,33.7825
2026-08-03T14:08:15+05:00,7546,5.573,14.91,7.034,14,Discharging,33.8232
2026-08-03T14:08:25+05:00,7556,5.519,14.91,7.041,14,Discharging,33.8646
2026-08-03T14:08:35+05:00,7566,5.473,19.54,6.933,13,Discharging,33.9125
2026-08-03T14:08:45+05:00,7576,5.404,15.03,7.032,13,Discharging,33.9605
2026-08-03T14:08:55+05:00,7586,5.357,13.99,7.036,13,Discharging,34.0008
2026-08-03T14:09:05+05:00,7596,5.326,14.24,7.037,13,Discharging,34.0400
2026-08-03T14:09:15+05:00,7606,5.265,21.03,6.919,13,Discharging,34.0890
2026-08-03T14:09:25+05:00,7616,5.203,18.21,6.921,13,Discharging,34.1435
2026-08-03T14:09:35+05:00,7626,5.149,17.47,6.975,13,Discharging,34.1931
2026-08-03T14:09:45+05:00,7636,5.087,19.99,6.947,13,Discharging,34.2451
2026-08-03T14:09:55+05:00,7646,5.041,16.62,6.982,12,Discharging,34.2959
2026-08-03T14:10:05+05:00,7656,4.987,17.61,6.972,12,Discharging,34.3435
2026-08-03T14:10:15+05:00,7666,4.925,18.17,6.974,12,Discharging,34.3932
2026-08-03T14:10:25+05:00,7676,4.863,16.70,6.995,12,Discharging,34.4416
2026-08-03T14:10:35+05:00,7686,4.817,11.93,7.072,12,Discharging,34.4814
2026-08-03T14:10:45+05:00,7696,4.778,18.59,6.919,12,Discharging,34.5238
2026-08-03T14:10:55+05:00,7706,4.724,14.95,6.991,12,Discharging,34.5703
2026-08-03T14:11:06+05:00,7717,4.670,19.42,6.901,11,Discharging,34.6229
2026-08-03T14:11:16+05:00,7727,4.616,19.03,6.947,11,Discharging,34.6762
2026-08-03T14:11:26+05:00,7737,4.562,19.14,6.869,11,Discharging,34.7293
2026-08-03T14:11:36+05:00,7747,4.508,15.85,7.011,11,Discharging,34.7778
2026-08-03T14:11:46+05:00,7757,4.462,15.61,6.999,11,Discharging,34.8216
2026-08-03T14:11:56+05:00,7767,4.408,16.47,6.933,11,Discharging,34.8661
2026-08-03T14:12:06+05:00,7777,4.369,17.97,6.990,11,Discharging,34.9140
2026-08-03T14:12:16+05:00,7787,4.315,16.71,6.982,11,Discharging,34.9621
2026-08-03T14:12:26+05:00,7797,4.269,14.86,6.986,11,Discharging,35.0060
2026-08-03T14:12:36+05:00,7807,4.222,19.01,6.880,10,Discharging,35.0530
2026-08-03T14:12:46+05:00,7817,4.168,14.10,7.009,10,Discharging,35.0990
2026-08-03T14:12:56+05:00,7827,4.130,10.71,7.063,10,Discharging,35.1335
2026-08-03T14:13:06+05:00,7837,4.099,11.28,7.073,10,Discharging,35.1640
2026-08-03T14:13:16+05:00,7847,4.045,22.07,6.911,10,Discharging,35.2103
2026-08-03T14:13:26+05:00,7857,4.006,13.56,7.003,10,Discharging,35.2598
2026-08-03T14:13:36+05:00,7867,3.952,19.83,6.874,10,Discharging,35.3062
2026-08-03T14:13:46+05:00,7877,3.898,17.88,6.870,10,Discharging,35.3586
2026-08-03T14:13:56+05:00,7887,3.852,15.83,6.985,9,Discharging,35.4054
2026-08-03T14:14:06+05:00,7897,3.813,14.72,7.002,9,Discharging,35.4478
2026-08-03T14:14:16+05:00,7907,3.767,10.24,7.075,9,Discharging,35.4825
2026-08-03T14:14:26+05:00,7917,3.736,10.26,7.079,9,Discharging,35.5109
2026-08-03T14:14:36+05:00,7927,3.697,11.43,7.049,9,Discharging,35.5411
2026-08-03T14:14:46+05:00,7937,3.659,12.38,7.037,9,Discharging,35.5741
2026-08-03T14:14:56+05:00,7947,3.612,16.77,6.935,9,Discharging,35.6146
2026-08-03T14:15:06+05:00,7957,3.551,20.87,6.881,9,Discharging,35.6669
2026-08-03T14:15:17+05:00,7968,3.497,19.31,6.933,9,Discharging,35.7283
2026-08-03T14:15:27+05:00,7978,3.443,16.74,6.929,8,Discharging,35.7784
2026-08-03T14:15:37+05:00,7988,3.381,16.98,6.914,8,Discharging,35.8252
2026-08-03T14:15:47+05:00,7998,3.342,10.93,7.042,8,Discharging,35.8640
2026-08-03T14:15:57+05:00,8008,3.304,9.59,7.068,8,Discharging,35.8925
2026-08-03T14:16:07+05:00,8018,3.273,9.95,7.064,8,Discharging,35.9196
2026-08-03T14:16:17+05:00,8028,3.234,10.43,7.044,8,Discharging,35.9479
2026-08-03T14:16:27+05:00,8038,3.180,16.45,6.933,8,Discharging,35.9852
