epoch,pkg_w,psys_w,cpu_freq_avg_mhz,cpu_freq_max_mhz,pkg_temp_c,sen3_c,bat_status,bat_pct,bat_power_w,ac_online,pkg_throttle_count,core_throttle_count,platform_profile
1784604205,34.55,56.02,2707,3000,85.0,54.0,Charging,76,15.35,1,85,35,balanced
1784604206,34.37,55.99,2650,2900,85.0,55.0,Charging,76,15.35,1,85,35,balanced
1784604207,34.46,56.02,2650,2906,83.0,55.0,Charging,76,15.35,1,85,35,balanced
1784604208,34.74,56.05,2650,2900,85.0,55.0,Charging,76,15.34,1,85,35,balanced
1784604209,34.64,55.91,2650,2900,85.0,55.0,Charging,76,15.33,1,85,35,balanced
1784604210,34.70,56.00,2637,2903,85.0,55.0,Charging,76,15.33,1,85,35,balanced
1784604211,34.74,56.05,2639,2907,85.0,56.0,Charging,76,15.32,1,85,35,balanced
1784604212,34.68,55.92,2652,2913,86.0,56.0,Charging,76,15.31,1,85,35,balanced
1784604213,34.70,56.05,2644,2900,83.0,56.0,Charging,76,15.31,1,85,35,balanced
1784604215,34.61,56.02,2637,2901,85.0,56.0,Charging,76,15.30,1,85,35,balanced
1784604216,34.69,55.97,2650,2901,83.0,56.0,Charging,76,15.28,1,85,35,balanced
1784604217,34.68,56.03,2648,2900,85.0,56.0,Charging,76,15.28,1,85,35,balanced
1784604218,34.73,56.00,2750,3000,85.0,56.0,Charging,76,15.28,1,85,35,balanced
1784604219,34.83,55.98,2665,2966,86.0,56.0,Charging,76,15.28,1,85,35,balanced
1784604220,35.06,56.03,2737,2989,86.0,56.0,Charging,76,15.28,1,85,35,balanced
1784604221,35.17,56.00,2667,2979,86.0,56.0,Charging,76,15.25,1,85,35,balanced
1784604222,34.89,55.98,2665,2996,85.0,57.0,Charging,76,15.25,1,85,35,balanced
1784604223,35.13,56.01,2641,2900,86.0,57.0,Charging,76,15.25,1,85,35,balanced
1784604224,35.14,56.00,2750,3008,86.0,57.0,Charging,76,15.24,1,85,35,balanced
1784604225,35.00,55.96,2750,3000,85.0,57.0,Charging,76,15.24,1,85,35,balanced
1784604226,35.16,56.05,2744,3013,87.0,57.0,Charging,76,15.24,1,85,35,balanced
1784604227,35.05,55.95,2750,3000,86.0,57.0,Charging,76,15.23,1,85,35,balanced
1784604228,35.11,55.99,2739,3000,85.0,57.0,Charging,76,15.23,1,85,35,balanced
1784604229,35.15,56.02,2748,3005,86.0,57.0,Charging,76,15.22,1,85,35,balanced
1784604230,35.10,56.03,2746,3013,86.0,57.0,Charging,76,15.21,1,85,35,balanced
1784604231,35.13,55.99,2745,3000,87.0,57.0,Charging,76,15.22,1,85,35,balanced
1784604232,30.29,49.67,2436,2700,78.0,57.0,Charging,76,15.22,1,85,35,balanced
1784604233,26.82,45.03,2499,2707,78.0,57.0,Charging,76,15.20,1,85,35,balanced
1784604234,27.16,45.61,2429,2702,78.0,58.0,Charging,76,15.19,1,85,35,balanced
1784604235,27.44,45.88,2438,2707,79.0,58.0,Charging,76,15.19,1,85,35,balanced
1784604236,27.35,45.98,2499,2700,78.0,58.0,Charging,76,15.19,1,85,35,balanced
1784604237,27.26,46.31,2500,2703,78.0,58.0,Charging,76,15.19,1,85,35,balanced
1784604239,27.50,46.21,2434,2708,77.0,58.0,Charging,76,15.18,1,85,35,balanced
1784604240,27.68,46.15,2498,2706,78.0,58.0,Charging,76,15.18,1,85,35,balanced
1784604241,27.51,45.99,2500,2701,77.0,58.0,Charging,76,15.18,1,85,35,balanced
1784604242,27.82,46.28,2501,2707,77.0,58.0,Charging,76,15.17,1,85,35,balanced
1784604243,27.46,45.82,2494,2708,77.0,58.0,Charging,76,15.17,1,85,35,balanced
1784604244,27.79,46.23,2484,2708,77.0,58.0,Charging,76,15.17,1,85,35,balanced
1784604245,27.82,46.29,2500,2700,77.0,58.0,Charging,76,15.16,1,85,35,balanced
1784604246,27.83,46.33,2487,2700,77.0,58.0,Charging,76,15.15,1,85,35,balanced
1784604247,27.81,46.24,2492,2703,77.0,58.0,Charging,76,15.15,1,85,35,balanced
1784604248,27.78,46.19,2495,2700,77.0,58.0,Charging,76,15.15,1,85,35,balanced
1784604249,27.80,46.19,2491,2701,77.0,58.0,Charging,76,15.15,1,85,35,balanced
1784604250,27.89,46.36,2496,2700,78.0,58.0,Charging,76,15.15,1,85,35,balanced
1784604251,27.89,46.36,2500,2700,78.0,58.0,Charging,77,15.14,1,85,35,balanced
1784604252,27.93,46.33,2484,2700,78.0,58.0,Charging,77,15.13,1,85,35,balanced
1784604253,27.93,46.46,2498,2700,77.0,58.0,Charging,77,15.13,1,85,35,balanced
1784604254,27.93,46.38,2493,2700,77.0,58.0,Charging,77,15.12,1,85,35,balanced
1784604255,27.95,46.38,2495,2700,77.0,58.0,Charging,77,15.12,1,85,35,balanced
1784604256,27.94,46.36,2500,2700,77.0,58.0,Charging,77,15.12,1,85,35,balanced
1784604257,27.96,46.39,2480,2710,77.0,58.0,Charging,77,15.12,1,85,35,balanced
1784604258,27.96,46.49,2499,2700,77.0,58.0,Charging,77,15.11,1,85,35,balanced
1784604259,27.97,46.46,2488,2700,77.0,58.0,Charging,77,15.11,1,85,35,balanced
1784604260,27.95,46.41,2487,2710,77.0,58.0,Charging,77,15.10,1,85,35,balanced
1784604261,28.05,46.85,2467,2700,78.0,58.0,Charging,77,15.10,1,85,35,balanced
1784604263,27.91,46.28,2499,2708,77.0,58.0,Charging,77,15.10,1,85,35,balanced
1784604264,27.97,46.37,2487,2700,77.0,58.0,Charging,77,15.09,1,85,35,balanced
1784604265,27.98,46.49,2500,2701,77.0,58.0,Charging,77,15.08,1,85,35,balanced
1784604266,18.83,34.57,1424,4491,56.0,58.0,Charging,77,15.08,1,85,35,balanced
1784604267,3.19,14.25,1273,3436,55.0,58.0,Charging,77,15.05,1,85,35,balanced
1784604268,3.27,14.57,1497,3382,59.0,58.0,Charging,77,15.05,1,85,35,balanced
1784604269,3.19,14.55,1605,3382,54.0,58.0,Charging,77,15.05,1,85,35,balanced
1784604270,3.40,14.99,1714,3407,53.0,58.0,Charging,77,15.06,1,85,35,balanced
1784604271,3.22,14.20,1478,3387,56.0,58.0,Charging,77,15.06,1,85,35,balanced
1784604272,3.04,13.87,1563,3348,52.0,57.0,Charging,77,15.06,1,85,35,balanced
1784604273,2.97,13.86,1273,3372,51.0,57.0,Charging,77,15.07,1,85,35,balanced
1784604274,3.12,13.96,1365,3267,51.0,57.0,Charging,77,15.07,1,85,35,balanced
1784604275,3.21,14.10,1667,3383,50.0,57.0,Charging,77,15.07,1,85,35,balanced
1784604276,3.07,13.87,1269,3042,51.0,57.0,Charging,77,15.07,1,85,35,balanced
1784604277,2.84,13.40,1482,3400,51.0,57.0,Charging,77,15.08,1,85,35,balanced
1784604278,2.80,13.38,1241,2701,50.0,57.0,Charging,77,15.08,1,85,35,balanced
1784604279,2.83,13.65,1503,3381,49.0,57.0,Charging,77,15.09,1,85,35,balanced
1784604280,3.78,14.91,2339,3716,63.0,56.0,Charging,77,15.08,1,85,35,balanced
1784604281,3.61,14.93,1302,3356,49.0,56.0,Charging,77,15.08,1,85,35,balanced
1784604282,4.08,16.58,1300,3373,51.0,56.0,Charging,77,15.08,1,85,35,balanced
1784604283,4.48,16.65,1655,3313,50.0,56.0,Charging,77,15.07,1,85,35,balanced
1784604285,3.61,15.22,1841,3379,47.0,55.0,Charging,77,15.08,1,85,35,balanced
1784604286,2.98,14.18,1249,4526,50.0,55.0,Charging,77,15.09,1,85,35,balanced
1784604287,3.28,14.55,1514,3365,49.0,55.0,Charging,77,15.09,1,85,35,balanced
1784604288,3.15,14.38,1558,3399,47.0,55.0,Charging,77,15.08,1,85,35,balanced
1784604289,2.87,13.99,1389,3399,48.0,55.0,Charging,77,15.07,1,85,35,balanced
1784604290,3.05,14.23,1711,3383,46.0,54.0,Charging,77,15.08,1,85,35,balanced
1784604291,8.86,23.13,1590,4553,53.0,54.0,Charging,77,15.07,1,85,35,balanced
1784604292,4.29,14.44,1305,3370,49.0,54.0,Charging,77,15.08,1,85,35,balanced
1784604293,2.42,9.40,1062,3366,51.0,54.0,Charging,77,15.07,1,85,35,balanced
1784604294,2.39,9.03,1537,3367,49.0,53.0,Charging,77,15.07,1,85,35,balanced
1784604295,2.20,8.80,1863,3379,48.0,53.0,Charging,77,15.06,1,85,35,balanced
1784604296,2.33,9.25,1177,3400,49.0,53.0,Charging,77,15.06,1,85,35,balanced
1784604297,2.33,8.98,1300,2505,45.0,53.0,Charging,77,15.06,1,85,35,balanced
1784604298,2.26,9.15,1482,3388,51.0,53.0,Charging,77,15.06,1,85,35,balanced
1784604299,2.49,9.90,1586,3387,46.0,52.0,Charging,77,15.06,1,85,35,balanced
1784604300,2.40,9.09,1491,3377,44.0,52.0,Charging,77,15.05,1,85,35,balanced
1784604301,2.30,9.18,1321,3388,48.0,52.0,Charging,77,15.05,1,85,35,balanced
1784604302,2.24,8.82,1401,3378,48.0,52.0,Charging,77,15.06,1,85,35,balanced
1784604303,2.31,8.97,1409,3386,46.0,52.0,Charging,77,15.06,1,85,35,balanced
1784604304,2.20,8.73,1391,4411,50.0,52.0,Charging,77,15.06,1,85,35,balanced
1784604305,2.35,8.95,1620,4605,47.0,51.0,Charging,77,15.05,1,85,35,balanced
1784604307,2.25,8.86,1718,3403,47.0,51.0,Charging,77,15.05,1,85,35,balanced
1784604308,2.30,8.89,1794,3329,48.0,51.0,Charging,77,15.05,1,85,35,balanced
1784604309,2.32,8.86,1785,3350,45.0,51.0,Charging,77,15.05,1,85,35,balanced
1784604310,2.13,9.00,995,1598,42.0,50.0,Charging,77,15.05,1,85,35,balanced
1784604311,1.95,8.45,1294,2690,43.0,50.0,Charging,77,15.04,1,85,35,balanced
1784604312,2.15,8.72,1566,3375,43.0,50.0,Charging,77,15.04,1,85,35,balanced
1784604313,2.36,9.29,1530,3311,43.0,50.0,Charging,77,15.04,1,85,35,balanced
1784604314,2.18,8.75,1615,3671,44.0,50.0,Charging,77,15.04,1,85,35,balanced
1784604315,2.18,8.77,1520,3389,43.0,50.0,Charging,77,15.04,1,85,35,balanced
1784604316,2.16,8.71,1829,4359,44.0,49.0,Charging,77,15.03,1,85,35,balanced
1784604317,2.27,8.87,1348,3400,48.0,49.0,Charging,77,15.03,1,85,35,balanced
1784604318,2.26,8.82,1421,3380,45.0,49.0,Charging,77,15.03,1,85,35,balanced
1784604319,2.23,8.79,1233,3405,44.0,49.0,Charging,77,15.02,1,85,35,balanced
1784604320,2.20,8.73,1350,3392,47.0,49.0,Charging,77,15.03,1,85,35,balanced
1784604321,2.23,8.78,1348,3405,43.0,49.0,Charging,77,15.03,1,85,35,balanced
1784604322,2.33,8.92,1272,3095,43.0,49.0,Charging,77,15.02,1,85,35,balanced
1784604323,2.32,9.24,1379,3387,43.0,49.0,Charging,77,15.01,1,85,35,balanced
1784604324,2.27,8.76,1401,3390,46.0,48.0,Charging,77,15.01,1,85,35,balanced
1784604325,2.22,8.69,1427,3379,43.0,48.0,Charging,77,15.01,1,85,35,balanced
1784604326,2.24,8.75,1319,3408,44.0,48.0,Charging,77,15.01,1,85,35,balanced
1784604328,2.31,8.83,1263,3399,43.0,48.0,Charging,77,15.01,1,85,35,balanced
1784604329,2.22,8.72,1182,3397,42.0,48.0,Charging,77,15.00,1,85,35,balanced
1784604330,2.20,8.69,1545,3370,44.0,48.0,Charging,77,15.00,1,85,35,balanced
1784604331,2.32,9.17,1665,3364,44.0,48.0,Charging,77,14.99,1,85,35,balanced
1784604332,2.37,9.28,1567,4337,45.0,47.0,Charging,77,14.99,1,85,35,balanced
1784604333,2.39,9.31,1306,3391,45.0,47.0,Charging,77,14.99,1,85,35,balanced
1784604334,2.34,8.89,1247,3401,47.0,47.0,Charging,77,14.99,1,85,35,balanced
1784604335,2.24,8.71,1532,3217,44.0,47.0,Charging,77,14.99,1,85,35,balanced
1784604336,2.20,8.61,1441,3398,45.0,47.0,Charging,77,14.98,1,85,35,balanced
1784604337,2.26,8.51,1308,3387,44.0,47.0,Charging,77,14.98,1,85,35,balanced
1784604338,5.42,13.64,1682,3060,43.0,47.0,Charging,77,14.99,1,85,35,balanced
1784604339,5.22,11.31,1833,3158,48.0,47.0,Charging,77,14.94,1,85,35,balanced
