2026/07/21 12:37:13.694, 9.94, 1327, 6001, 2, 0, 46, P0, 4, 4, 0x0000000000000001
2026/07/21 12:37:14.699, 10.18, 1327, 6001, 0, 0, 46, P0, 4, 4, 0x0000000000000001
2026/07/21 12:37:15.699, 10.17, 1327, 6001, 0, 0, 46, P0, 4, 4, 0x0000000000000001
2026/07/21 12:37:16.700, 10.19, 1327, 6001, 0, 0, 47, P0, 4, 4, 0x0000000000000001
2026/07/21 12:37:17.701, 10.19, 1327, 6001, 0, 0, 47, P0, 4, 4, 0x0000000000000001
2026/07/21 12:37:18.701, 10.19, 1327, 6001, 0, 0, 47, P0, 4, 4, 0x0000000000000001
2026/07/21 12:37:19.702, 10.21, 1327, 6001, 0, 0, 47, P0, 4, 4, 0x0000000000000001
2026/07/21 12:37:20.703, 10.20, 1327, 6001, 0, 0, 47, P0, 4, 4, 0x0000000000000001
2026/07/21 12:37:21.703, 10.22, 1327, 6001, 0, 0, 47, P0, 4, 4, 0x0000000000000001
2026/07/21 12:37:22.704, 10.21, 1327, 6001, 0, 0, 47, P0, 4, 4, 0x0000000000000001
2026/07/21 12:37:23.704, 10.23, 1327, 6001, 0, 0, 47, P0, 4, 4, 0x0000000000000001
2026/07/21 12:37:24.705, 10.18, 1327, 6001, 0, 0, 48, P8, 1, 4, 0x0000000000000001
2026/07/21 12:37:25.706, 7.20, 210, 405, 0, 0, 47, P8, 1, 4, 0x0000000000000001
2026/07/21 12:37:26.707, 5.66, 210, 405, 0, 0, 47, P8, 1, 4, 0x0000000000000001
2026/07/21 12:37:27.709, 5.40, 210, 405, 0, 0, 47, P8, 1, 4, 0x0000000000000001
2026/07/21 12:37:28.710, 5.38, 210, 405, 0, 0, 46, P8, 1, 4, 0x0000000000000001
2026/07/21 12:37:29.710, 10.16, 1327, 6001, 0, 0, 47, P0, 4, 4, 0x0000000000000001
2026/07/21 12:37:30.711, 10.22, 1327, 6001, 0, 0, 47, P0, 4, 4, 0x0000000000000001
2026/07/21 12:37:31.711, 10.21, 1327, 6001, 0, 0, 47, P0, 4, 4, 0x0000000000000001
2026/07/21 12:37:32.712, 10.21, 1327, 6001, 0, 0, 47, P8, 1, 4, 0x0000000000000001
2026/07/21 12:37:33.712, 7.90, 210, 405, 0, 0, 47, P8, 1, 4, 0x0000000000000001
2026/07/21 12:37:34.713, 5.55, 210, 405, 0, 0, 46, P8, 1, 4, 0x0000000000000001
2026/07/21 12:37:35.713, 5.39, 210, 405, 0, 0, 46, P8, 1, 4, 0x0000000000000001
2026/07/21 12:37:36.714, 5.37, 210, 405, 0, 0, 46, P8, 1, 4, 0x0000000000000001
