epoch,pkg_w,psys_w,cpu_freq_avg_mhz,cpu_freq_max_mhz,pkg_temp_c,sen3_c,bat_status,bat_pct,bat_power_w,ac_online,pkg_throttle_count,core_throttle_count,platform_profile
1784603983,1.86,8.54,510,1702,40.0,41.0,Charging,74,16.55,1,78,28,balanced
1784603984,2.00,8.82,538,2105,38.0,41.0,Charging,74,16.55,1,78,28,balanced
1784603985,1.98,8.60,673,3279,40.0,41.0,Charging,74,16.55,1,78,28,balanced
1784603986,2.05,8.71,979,3323,38.0,41.0,Charging,74,16.55,1,78,28,balanced
1784603987,2.20,9.32,742,1745,38.0,41.0,Charging,74,16.54,1,78,28,balanced
1784603988,1.83,8.75,788,3370,40.0,41.0,Charging,74,16.53,1,78,28,balanced
1784603989,2.17,9.30,780,3399,41.0,41.0,Charging,74,16.51,1,78,28,balanced
1784603990,2.06,8.73,540,2537,38.0,41.0,Charging,74,16.52,1,78,28,balanced
1784603992,1.94,8.67,627,3219,40.0,41.0,Charging,74,16.52,1,78,28,balanced
1784603993,1.91,8.59,807,1970,38.0,41.0,Charging,74,16.51,1,78,28,balanced
1784603994,1.89,8.53,648,2744,39.0,41.0,Charging,74,16.51,1,78,28,balanced
1784603995,2.13,8.95,732,3395,41.0,41.0,Charging,74,16.51,1,78,28,balanced
1784603996,3.57,11.51,787,3339,41.0,41.0,Charging,74,16.50,1,78,28,balanced
1784603997,4.58,13.26,579,2215,38.0,41.0,Charging,74,16.50,1,78,28,balanced
1784603998,4.31,12.83,840,3385,44.0,41.0,Charging,74,16.50,1,78,28,balanced
1784603999,4.59,12.89,695,2024,40.0,41.0,Charging,74,16.48,1,78,28,balanced
1784604000,4.37,12.51,944,2098,40.0,41.0,Charging,74,16.48,1,78,28,balanced
1784604001,4.30,12.49,848,3383,42.0,41.0,Charging,74,16.48,1,78,28,balanced
1784604002,4.48,13.14,608,1988,39.0,41.0,Charging,74,16.46,1,78,28,balanced
1784604003,4.28,12.79,1025,3307,41.0,41.0,Charging,74,16.46,1,78,28,balanced
1784604004,3.54,11.48,1086,3366,41.0,41.0,Charging,74,16.46,1,78,28,balanced
1784604005,4.49,13.04,761,2110,39.0,41.0,Charging,74,16.45,1,78,28,balanced
1784604006,4.38,12.56,1114,3123,41.0,41.0,Charging,74,16.44,1,78,28,balanced
1784604007,4.52,13.07,1148,4380,41.0,41.0,Charging,74,16.43,1,78,28,balanced
1784604008,4.58,12.87,1016,1807,40.0,41.0,Charging,74,16.43,1,78,28,balanced
1784604009,4.30,13.05,889,3344,41.0,41.0,Charging,74,16.43,1,78,28,balanced
1784604010,4.57,13.17,1181,3286,41.0,41.0,Charging,74,16.42,1,78,28,balanced
1784604011,3.25,11.05,759,3372,40.0,41.0,Charging,74,16.41,1,78,28,balanced
1784604013,4.37,12.77,867,2969,41.0,41.0,Charging,74,16.41,1,78,28,balanced
1784604014,3.41,10.94,662,1800,40.0,41.0,Charging,74,16.41,1,78,28,balanced
1784604015,4.17,12.05,969,2232,41.0,41.0,Charging,74,16.40,1,78,28,balanced
1784604016,3.69,11.43,899,1804,40.0,41.0,Charging,74,16.40,1,78,28,balanced
1784604017,3.75,11.49,693,1498,40.0,41.0,Charging,74,16.40,1,78,28,balanced
1784604018,4.46,12.24,713,3314,42.0,41.0,Charging,74,16.39,1,78,28,balanced
1784604019,2.09,8.39,691,3308,43.0,41.0,Charging,74,16.38,1,78,28,balanced
1784604020,1.98,8.30,811,3405,43.0,41.0,Charging,74,16.37,1,78,28,balanced
1784604021,2.10,8.43,658,2766,40.0,42.0,Charging,74,16.37,1,78,28,balanced
1784604022,1.90,7.83,799,3347,40.0,42.0,Charging,74,16.37,1,78,28,balanced
1784604023,3.88,11.00,1403,4090,42.0,42.0,Charging,74,16.36,1,78,28,balanced
1784604024,4.91,13.03,1132,2381,40.0,42.0,Charging,74,16.36,1,78,28,balanced
1784604025,4.67,12.81,969,3400,43.0,42.0,Charging,74,16.36,1,78,28,balanced
1784604026,3.85,11.27,769,3389,41.0,42.0,Charging,74,16.34,1,78,28,balanced
1784604027,4.20,12.57,774,3312,41.0,42.0,Charging,74,16.34,1,78,28,balanced
1784604028,4.79,13.33,807,3346,41.0,42.0,Charging,74,16.34,1,78,28,balanced
1784604029,3.52,11.00,786,3419,42.0,42.0,Charging,74,16.33,1,78,28,balanced
1784604030,4.12,12.14,813,2937,41.0,42.0,Charging,74,16.33,1,78,28,balanced
1784604031,4.26,12.42,962,3402,42.0,42.0,Charging,74,16.33,1,78,28,balanced
1784604033,4.79,13.74,868,3281,40.0,42.0,Charging,74,16.33,1,78,28,balanced
1784604034,4.49,13.12,1200,3514,41.0,42.0,Charging,74,16.32,1,78,28,balanced
1784604035,4.78,13.36,702,1893,40.0,42.0,Charging,74,16.32,1,78,28,balanced
1784604036,3.18,10.88,771,3344,44.0,42.0,Charging,74,16.30,1,78,28,balanced
1784604037,4.57,13.16,727,2325,41.0,42.0,Charging,74,16.29,1,78,28,balanced
1784604038,4.26,12.82,644,2799,40.0,42.0,Charging,74,16.29,1,78,28,balanced
1784604039,3.86,12.30,660,3397,44.0,42.0,Charging,74,16.29,1,78,28,balanced
1784604040,3.84,11.89,1040,4040,40.0,42.0,Charging,74,16.29,1,78,28,balanced
1784604041,4.99,13.78,1003,3437,42.0,42.0,Charging,74,16.28,1,78,28,balanced
1784604042,4.40,12.52,1034,2734,41.0,42.0,Charging,75,16.27,1,78,28,balanced
1784604043,3.88,11.85,763,1863,41.0,42.0,Charging,75,16.26,1,78,28,balanced
1784604044,4.21,12.48,825,1815,41.0,42.0,Charging,75,16.25,1,78,28,balanced
1784604045,3.82,11.21,1214,3400,46.0,42.0,Charging,75,16.25,1,78,28,balanced
1784604046,4.71,13.19,1214,3414,45.0,42.0,Charging,75,16.25,1,78,28,balanced
1784604047,3.78,11.67,735,2978,42.0,42.0,Charging,75,16.25,1,78,28,balanced
1784604048,3.85,11.59,582,3317,42.0,42.0,Charging,75,16.24,1,78,28,balanced
1784604049,2.20,8.95,806,3306,41.0,42.0,Charging,75,16.24,1,78,28,balanced
1784604050,2.03,8.61,555,1700,40.0,42.0,Charging,75,16.24,1,78,28,balanced
1784604051,2.33,9.40,588,2593,41.0,42.0,Charging,75,16.23,1,78,28,balanced
1784604053,4.07,12.06,860,3481,42.0,42.0,Charging,75,16.23,1,78,28,balanced
1784604054,7.14,16.52,1098,3651,43.0,42.0,Charging,75,16.22,1,78,28,balanced
1784604055,7.56,16.20,941,3390,44.0,42.0,Charging,75,16.21,1,78,28,balanced
1784604056,7.02,15.60,1290,3400,42.0,42.0,Charging,75,16.21,1,85,35,balanced
1784604057,4.67,13.38,923,3484,42.0,42.0,Charging,75,16.21,1,85,35,balanced
1784604058,4.29,12.73,673,3344,44.0,42.0,Charging,75,16.20,1,85,35,balanced
1784604059,4.48,13.07,1495,4374,46.0,42.0,Charging,75,16.19,1,85,35,balanced
1784604060,3.20,10.86,1099,3400,43.0,42.0,Charging,75,16.18,1,85,35,balanced
1784604061,3.30,11.14,899,3396,43.0,42.0,Charging,75,16.17,1,85,35,balanced
1784604062,3.15,10.60,1163,2621,42.0,42.0,Charging,75,16.17,1,85,35,balanced
1784604063,5.20,13.81,1591,4404,68.0,42.0,Charging,75,16.16,1,85,35,balanced
1784604064,9.95,29.64,1381,4700,49.0,42.0,Charging,75,16.16,1,85,35,balanced
1784604065,16.07,39.70,1437,4460,54.0,42.0,Charging,75,16.17,1,85,35,balanced
1784604066,7.24,25.77,1126,2451,45.0,42.0,Charging,75,16.16,1,85,35,balanced
1784604067,4.19,22.31,618,1934,41.0,42.0,Charging,75,16.14,1,85,35,balanced
1784604068,3.52,22.83,2049,3248,47.0,42.0,Charging,75,16.14,1,85,35,balanced
1784604069,5.10,25.32,931,3400,43.0,42.0,Charging,75,16.12,1,85,35,balanced
1784604070,3.97,23.46,1159,2636,42.0,42.0,Charging,75,16.13,1,85,35,balanced
1784604071,3.88,23.50,1251,2878,44.0,42.0,Charging,75,16.11,1,85,35,balanced
1784604072,3.49,22.65,1448,3380,45.0,42.0,Charging,75,16.11,1,85,35,balanced
1784604073,3.73,23.08,1727,3379,47.0,42.0,Charging,75,16.11,1,85,35,balanced
1784604075,3.70,23.05,1733,3379,45.0,42.0,Charging,75,16.11,1,85,35,balanced
1784604076,3.68,23.01,1504,3408,47.0,42.0,Charging,75,16.10,1,85,35,balanced
1784604077,3.48,20.01,1517,3372,47.0,42.0,Charging,75,16.09,1,85,35,balanced
1784604078,3.14,16.51,1299,3392,48.0,42.0,Charging,75,16.09,1,85,35,balanced
1784604079,3.13,16.40,1576,3356,46.0,42.0,Charging,75,16.07,1,85,35,balanced
1784604080,2.98,16.08,1459,3376,45.0,42.0,Charging,75,16.07,1,85,35,balanced
1784604081,2.65,15.48,1610,3372,48.0,42.0,Charging,75,16.07,1,85,35,balanced
1784604082,2.71,15.96,1530,3372,46.0,43.0,Charging,75,16.07,1,85,35,balanced
1784604083,2.92,16.33,1377,3377,47.0,43.0,Charging,75,16.07,1,85,35,balanced
1784604084,2.74,15.66,1388,3377,45.0,43.0,Charging,75,16.06,1,85,35,balanced
1784604085,2.68,12.99,1471,3370,46.0,43.0,Charging,75,16.06,1,85,35,balanced
1784604086,5.48,17.08,1415,3386,47.0,43.0,Charging,75,16.05,1,85,35,balanced
1784604087,3.15,13.67,2130,3283,47.0,43.0,Charging,75,16.04,1,85,35,balanced
1784604088,2.98,13.46,1538,3597,47.0,43.0,Charging,75,16.04,1,85,35,balanced
1784604089,3.03,13.52,1543,3393,48.0,43.0,Charging,75,16.04,1,85,35,balanced
1784604090,3.03,13.62,1585,3382,47.0,43.0,Charging,75,16.04,1,85,35,balanced
1784604091,2.93,13.33,1770,4069,46.0,43.0,Charging,75,16.02,1,85,35,balanced
1784604092,2.90,13.35,1672,3429,46.0,43.0,Charging,75,16.02,1,85,35,balanced
1784604093,3.15,13.76,1423,3473,44.0,43.0,Charging,75,16.02,1,85,35,balanced
1784604094,2.91,13.71,1649,3420,49.0,43.0,Charging,75,16.01,1,85,35,balanced
1784604095,2.95,13.39,2245,3367,48.0,43.0,Charging,75,16.01,1,85,35,balanced
1784604097,3.12,13.74,1599,3820,43.0,43.0,Charging,75,16.00,1,85,35,balanced
1784604098,2.60,12.80,1484,3438,48.0,43.0,Charging,75,16.00,1,85,35,balanced
1784604099,2.85,13.12,1304,3408,48.0,43.0,Charging,75,15.99,1,85,35,balanced
1784604100,2.91,13.56,1262,2179,42.0,43.0,Charging,75,15.99,1,85,35,balanced
1784604101,2.47,12.61,1582,3070,44.0,43.0,Charging,75,15.99,1,85,35,balanced
1784604102,2.69,13.49,1372,3835,47.0,43.0,Charging,75,15.98,1,85,35,balanced
1784604103,2.66,12.87,1660,4532,48.0,43.0,Charging,75,15.98,1,85,35,balanced
1784604104,2.64,12.83,1478,3382,45.0,43.0,Charging,75,15.98,1,85,35,balanced
1784604105,2.58,12.76,1659,3279,45.0,43.0,Charging,75,15.97,1,85,35,balanced
1784604106,2.61,15.60,1659,3387,49.0,43.0,Charging,75,15.97,1,85,35,balanced
1784604107,2.75,13.14,1397,2872,45.0,43.0,Charging,75,15.96,1,85,35,balanced
1784604108,2.59,13.08,1444,3404,45.0,43.0,Charging,75,15.95,1,85,35,balanced
1784604109,2.66,13.36,1324,3423,47.0,43.0,Charging,75,15.94,1,85,35,balanced
1784604110,2.83,13.34,1353,3372,46.0,43.0,Charging,75,15.94,1,85,35,balanced
1784604111,2.69,13.08,1675,3400,48.0,43.0,Charging,75,15.94,1,85,35,balanced
1784604112,2.70,13.08,1296,3393,47.0,44.0,Charging,75,15.94,1,85,35,balanced
1784604113,2.73,13.49,1434,3433,47.0,44.0,Charging,75,15.93,1,85,35,balanced
1784604114,2.75,13.27,1626,3216,45.0,44.0,Charging,75,15.93,1,85,35,balanced
1784604115,2.68,13.04,1269,3382,48.0,44.0,Charging,75,15.91,1,85,35,balanced
1784604116,2.80,13.60,1813,3377,45.0,44.0,Charging,75,15.91,1,85,35,balanced
1784604118,2.63,13.02,1385,3394,45.0,44.0,Charging,75,15.92,1,85,35,balanced
1784604119,2.64,12.97,1368,3376,44.0,44.0,Charging,75,15.92,1,85,35,balanced
1784604120,2.80,13.30,1567,3370,45.0,44.0,Charging,75,15.90,1,85,35,balanced
1784604121,2.76,13.27,1648,3374,43.0,44.0,Charging,75,15.90,1,85,35,balanced
1784604122,2.54,12.90,1409,4350,45.0,44.0,Charging,75,15.89,1,85,35,balanced
1784604123,2.66,13.04,1613,3304,47.0,44.0,Charging,75,15.89,1,85,35,balanced
1784604124,2.55,12.86,1452,3410,43.0,44.0,Charging,75,15.89,1,85,35,balanced
1784604125,2.55,12.84,1538,2980,43.0,44.0,Charging,75,15.89,1,85,35,balanced
1784604126,2.60,12.94,1505,3384,44.0,44.0,Charging,75,15.88,1,85,35,balanced
1784604127,2.71,13.08,1500,4339,43.0,44.0,Charging,75,15.88,1,85,35,balanced
1784604128,2.67,13.17,1206,3390,44.0,44.0,Charging,75,15.88,1,85,35,balanced
1784604129,2.75,13.12,1500,3381,44.0,44.0,Charging,75,15.87,1,85,35,balanced
1784604130,2.77,13.50,1522,4513,44.0,44.0,Charging,75,15.87,1,85,35,balanced
1784604131,2.70,13.01,1667,3797,43.0,44.0,Charging,75,15.86,1,85,35,balanced
1784604132,2.70,13.03,1460,3388,45.0,44.0,Charging,75,15.85,1,85,35,balanced
1784604133,2.63,13.06,1236,3375,44.0,44.0,Charging,75,15.85,1,85,35,balanced
1784604134,2.72,13.22,1522,3378,48.0,44.0,Charging,75,15.85,1,85,35,balanced
1784604135,2.75,13.12,1193,3396,45.0,44.0,Charging,75,15.84,1,85,35,balanced
1784604136,2.58,12.86,1472,3368,45.0,44.0,Charging,75,15.84,1,85,35,balanced
1784604137,2.51,12.74,1062,3400,44.0,44.0,Charging,75,15.83,1,85,35,balanced
1784604139,2.65,12.93,1371,3375,44.0,44.0,Charging,75,15.83,1,85,35,balanced
1784604140,2.63,13.02,1577,3403,44.0,44.0,Charging,75,15.82,1,85,35,balanced
1784604141,2.64,13.02,1518,3366,42.0,44.0,Charging,75,15.82,1,85,35,balanced
1784604142,2.61,12.87,1073,3414,44.0,44.0,Charging,75,15.82,1,85,35,balanced
1784604143,2.61,12.88,1129,3381,41.0,44.0,Charging,75,15.82,1,85,35,balanced
1784604144,2.62,12.91,1425,3085,41.0,43.0,Charging,75,15.81,1,85,35,balanced
1784604145,2.71,13.35,1336,3340,43.0,43.0,Charging,75,15.80,1,85,35,balanced
1784604146,22.34,38.85,2750,3001,70.0,43.0,Charging,76,15.80,1,85,35,balanced
1784604147,35.97,55.96,2743,3000,76.0,43.0,Charging,76,15.31,1,85,35,balanced
1784604148,35.92,56.00,2743,3000,76.0,43.0,Charging,76,15.83,1,85,35,balanced
1784604149,35.90,56.08,2730,3005,74.0,43.0,Charging,76,15.81,1,85,35,balanced
1784604150,35.84,55.95,2745,3000,77.0,43.0,Charging,76,15.79,1,85,35,balanced
1784604151,35.81,56.00,2721,3000,77.0,44.0,Charging,76,15.79,1,85,35,balanced
1784604152,35.62,56.00,2750,3000,77.0,44.0,Charging,76,15.77,1,85,35,balanced
1784604153,35.72,55.99,2716,3009,77.0,44.0,Charging,76,15.76,1,85,35,balanced
1784604154,35.70,56.01,2736,3008,79.0,44.0,Charging,76,15.75,1,85,35,balanced
1784604155,35.68,55.97,2740,3000,81.0,44.0,Charging,76,15.73,1,85,35,balanced
1784604156,35.66,56.06,2751,3011,79.0,44.0,Charging,76,15.71,1,85,35,balanced
1784604157,35.71,55.97,2743,3000,79.0,44.0,Charging,76,15.71,1,85,35,balanced
1784604158,35.72,56.00,2745,3000,79.0,44.0,Charging,76,15.71,1,85,35,balanced
1784604159,35.64,55.98,2748,3009,81.0,45.0,Charging,76,15.71,1,85,35,balanced
1784604160,35.69,56.06,2741,3008,79.0,45.0,Charging,76,15.70,1,85,35,balanced
1784604161,35.37,55.97,2747,3004,81.0,45.0,Charging,76,15.67,1,85,35,balanced
1784604162,35.55,56.01,2749,3000,82.0,45.0,Charging,76,15.67,1,85,35,balanced
1784604164,35.55,55.98,2736,3000,81.0,45.0,Charging,76,15.65,1,85,35,balanced
1784604165,35.43,56.05,2738,3000,79.0,46.0,Charging,76,15.64,1,85,35,balanced
1784604166,35.43,55.97,2746,3000,83.0,46.0,Charging,76,15.64,1,85,35,balanced
1784604167,35.42,56.01,2744,3005,81.0,46.0,Charging,76,15.64,1,85,35,balanced
1784604168,35.41,55.96,2750,3000,81.0,47.0,Charging,76,15.62,1,85,35,balanced
1784604169,35.45,56.03,2750,3000,81.0,47.0,Charging,76,15.61,1,85,35,balanced
1784604170,35.43,55.95,2745,3010,82.0,47.0,Charging,76,15.60,1,85,35,balanced
1784604171,35.41,56.07,2748,3000,82.0,48.0,Charging,76,15.59,1,85,35,balanced
1784604172,35.19,55.99,2750,3001,82.0,48.0,Charging,76,15.59,1,85,35,balanced
1784604173,35.28,55.98,2750,3000,83.0,48.0,Charging,76,15.59,1,85,35,balanced
1784604174,35.27,56.00,2750,3000,82.0,49.0,Charging,76,15.57,1,85,35,balanced
1784604175,35.24,55.99,2741,3008,82.0,49.0,Charging,76,15.56,1,85,35,balanced
1784604176,34.98,56.00,2750,3006,82.0,50.0,Charging,76,15.56,1,85,35,balanced
1784604177,34.63,56.02,2740,3000,83.0,50.0,Charging,76,15.56,1,85,35,balanced
1784604178,35.00,56.02,2734,3010,82.0,50.0,Charging,76,15.55,1,85,35,balanced
1784604179,35.06,55.96,2744,3000,86.0,50.0,Charging,76,15.53,1,85,35,balanced
1784604180,35.02,56.00,2751,3009,82.0,50.0,Charging,76,15.53,1,85,35,balanced
1784604181,35.08,56.01,2750,3000,83.0,50.0,Charging,76,15.52,1,85,35,balanced
1784604182,35.07,56.00,2742,3000,83.0,51.0,Charging,76,15.52,1,85,35,balanced
1784604183,35.01,56.00,2721,3000,85.0,51.0,Charging,76,15.51,1,85,35,balanced
1784604184,34.97,56.00,2650,2900,83.0,51.0,Charging,76,15.51,1,85,35,balanced
1784604185,35.01,55.99,2748,3000,83.0,51.0,Charging,76,15.48,1,85,35,balanced
1784604186,35.01,56.04,2744,3000,83.0,51.0,Charging,76,15.48,1,85,35,balanced
1784604187,35.02,55.97,2750,3004,83.0,52.0,Charging,76,15.47,1,85,35,balanced
1784604189,35.03,55.98,2640,2910,83.0,52.0,Charging,76,15.47,1,85,35,balanced
1784604190,34.99,56.04,2649,2900,85.0,52.0,Charging,76,15.47,1,85,35,balanced
1784604191,35.04,55.99,2650,2900,85.0,52.0,Charging,76,15.46,1,85,35,balanced
1784604192,34.75,55.98,2749,3000,83.0,52.0,Charging,76,15.44,1,85,35,balanced
1784604193,34.98,56.03,2643,2900,85.0,53.0,Charging,76,15.42,1,85,35,balanced
1784604194,34.99,56.00,2638,2908,83.0,53.0,Charging,76,15.42,1,85,35,balanced
1784604195,34.86,56.01,2676,2958,85.0,53.0,Charging,76,15.41,1,85,35,balanced
1784604196,34.86,55.99,2707,2973,85.0,53.0,Charging,76,15.41,1,85,35,balanced
1784604197,34.92,55.96,2645,2908,85.0,53.0,Charging,76,15.40,1,85,35,balanced
1784604198,34.90,56.04,2649,2900,82.0,53.0,Charging,76,15.40,1,85,35,balanced
1784604199,34.87,56.00,2742,3007,85.0,53.0,Charging,76,15.39,1,85,35,balanced
1784604200,34.87,55.98,2701,2985,83.0,54.0,Charging,76,15.38,1,85,35,balanced
1784604201,34.85,56.01,2751,3012,83.0,54.0,Charging,76,15.38,1,85,35,balanced
1784604202,34.80,56.01,2626,2900,83.0,54.0,Charging,76,15.37,1,85,35,balanced
1784604203,34.81,55.97,2750,3000,85.0,54.0,Charging,76,15.37,1,85,35,balanced
1784604204,34.83,56.00,2731,3000,85.0,54.0,Charging,76,15.36,1,85,35,balanced
1784604205,34.55,56.00,2704,2977,85.0,54.0,Charging,76,15.35,1,85,35,balanced
1784604206,34.37,55.99,2650,2900,85.0,55.0,Charging,76,15.35,1,85,35,balanced
1784604207,34.46,56.02,2650,2906,83.0,55.0,Charging,76,15.35,1,85,35,balanced
1784604208,34.73,56.04,2650,2900,83.0,55.0,Charging,76,15.34,1,85,35,balanced
1784604209,34.64,55.91,2650,2900,85.0,55.0,Charging,76,15.33,1,85,35,balanced
1784604210,34.70,56.00,2637,2903,85.0,55.0,Charging,76,15.33,1,85,35,balanced
1784604211,34.74,56.06,2639,2907,85.0,56.0,Charging,76,15.32,1,85,35,balanced
1784604212,34.67,56.00,2652,2913,86.0,56.0,Charging,76,15.31,1,85,35,balanced
1784604213,34.69,56.01,2644,2900,83.0,56.0,Charging,76,15.31,1,85,35,balanced
1784604215,34.62,55.99,2637,2901,85.0,56.0,Charging,76,15.30,1,85,35,balanced
1784604216,34.69,55.97,2650,2901,83.0,56.0,Charging,76,15.28,1,85,35,balanced
1784604217,34.67,56.02,2648,2900,85.0,56.0,Charging,76,15.28,1,85,35,balanced
1784604218,34.73,55.99,2750,3000,85.0,56.0,Charging,76,15.28,1,85,35,balanced
1784604219,34.84,55.99,2665,2966,86.0,56.0,Charging,76,15.28,1,85,35,balanced
1784604220,35.06,56.03,2737,2989,86.0,56.0,Charging,76,15.28,1,85,35,balanced
1784604221,35.17,56.00,2667,2979,86.0,56.0,Charging,76,15.25,1,85,35,balanced
1784604222,34.89,55.98,2665,2996,85.0,57.0,Charging,76,15.25,1,85,35,balanced
1784604223,35.12,56.01,2641,2900,86.0,57.0,Charging,76,15.25,1,85,35,balanced
1784604224,35.13,56.00,2750,3008,86.0,57.0,Charging,76,15.24,1,85,35,balanced
1784604225,35.00,56.02,2750,3000,85.0,57.0,Charging,76,15.24,1,85,35,balanced
1784604226,35.13,55.94,2744,3013,87.0,57.0,Charging,76,15.24,1,85,35,balanced
1784604227,35.09,56.01,2750,3000,86.0,57.0,Charging,76,15.23,1,85,35,balanced
1784604228,35.10,55.99,2739,3000,86.0,57.0,Charging,76,15.23,1,85,35,balanced
1784604229,35.14,56.02,2748,3005,86.0,57.0,Charging,76,15.22,1,85,35,balanced
1784604230,35.10,55.99,2746,3013,86.0,57.0,Charging,76,15.21,1,85,35,balanced
1784604231,35.13,56.04,2745,3000,87.0,57.0,Charging,76,15.22,1,85,35,balanced
1784604232,30.31,49.66,2437,2700,78.0,57.0,Charging,76,15.22,1,85,35,balanced
1784604233,26.80,45.03,2499,2707,78.0,57.0,Charging,76,15.20,1,85,35,balanced
1784604234,27.17,45.62,2429,2702,78.0,58.0,Charging,76,15.19,1,85,35,balanced
1784604235,27.44,45.88,2438,2704,79.0,58.0,Charging,76,15.19,1,85,35,balanced
1784604236,27.35,45.97,2499,2700,78.0,58.0,Charging,76,15.19,1,85,35,balanced
1784604237,27.26,46.31,2500,2703,78.0,58.0,Charging,76,15.19,1,85,35,balanced
1784604239,27.50,46.22,2434,2708,77.0,58.0,Charging,76,15.18,1,85,35,balanced
1784604240,27.67,46.13,2498,2706,78.0,58.0,Charging,76,15.18,1,85,35,balanced
1784604241,27.51,46.00,2500,2701,77.0,58.0,Charging,76,15.18,1,85,35,balanced
1784604242,27.82,46.29,2501,2707,76.0,58.0,Charging,76,15.17,1,85,35,balanced
1784604243,27.45,45.82,2494,2708,77.0,58.0,Charging,76,15.17,1,85,35,balanced
1784604244,27.79,46.23,2484,2708,77.0,58.0,Charging,76,15.17,1,85,35,balanced
1784604245,27.82,46.29,2500,2700,77.0,58.0,Charging,76,15.16,1,85,35,balanced
1784604246,27.82,46.32,2487,2700,77.0,58.0,Charging,76,15.15,1,85,35,balanced
1784604247,27.81,46.24,2492,2703,77.0,58.0,Charging,76,15.15,1,85,35,balanced
1784604248,27.76,46.21,2495,2700,77.0,58.0,Charging,76,15.15,1,85,35,balanced
1784604249,27.83,46.19,2491,2701,77.0,58.0,Charging,76,15.15,1,85,35,balanced
1784604250,27.89,46.35,2496,2700,78.0,58.0,Charging,76,15.15,1,85,35,balanced
1784604251,27.90,46.35,2500,2700,78.0,58.0,Charging,77,15.14,1,85,35,balanced
1784604252,27.90,46.33,2484,2700,78.0,58.0,Charging,77,15.13,1,85,35,balanced
1784604253,27.93,46.46,2499,2700,77.0,58.0,Charging,77,15.13,1,85,35,balanced
1784604254,27.93,46.37,2493,2703,77.0,58.0,Charging,77,15.12,1,85,35,balanced
1784604255,27.95,46.38,2500,2700,77.0,58.0,Charging,77,15.12,1,85,35,balanced
1784604256,27.94,46.35,2500,2700,77.0,58.0,Charging,77,15.12,1,85,35,balanced
1784604257,27.94,46.41,2480,2710,77.0,58.0,Charging,77,15.12,1,85,35,balanced
1784604258,27.98,46.47,2499,2700,77.0,58.0,Charging,77,15.11,1,85,35,balanced
1784604259,27.95,46.47,2491,2701,78.0,58.0,Charging,77,15.11,1,85,35,balanced
1784604260,27.97,46.39,2487,2710,77.0,58.0,Charging,77,15.10,1,85,35,balanced
1784604261,28.06,46.81,2479,2700,78.0,58.0,Charging,77,15.10,1,85,35,balanced
1784604263,27.91,46.34,2499,2708,77.0,58.0,Charging,77,15.10,1,85,35,balanced
1784604264,27.97,46.37,2487,2700,77.0,58.0,Charging,77,15.09,1,85,35,balanced
1784604265,27.98,46.48,2500,2701,77.0,58.0,Charging,77,15.08,1,85,35,balanced
1784604266,18.83,34.57,1257,3695,58.0,58.0,Charging,77,15.08,1,85,35,balanced
1784604267,3.19,14.25,1365,3436,56.0,58.0,Charging,77,15.05,1,85,35,balanced
1784604268,3.27,14.57,1497,3382,57.0,58.0,Charging,77,15.05,1,85,35,balanced
1784604269,3.19,14.55,1605,3382,54.0,58.0,Charging,77,15.05,1,85,35,balanced
1784604270,3.40,14.99,1715,3407,52.0,58.0,Charging,77,15.06,1,85,35,balanced
1784604271,3.22,14.20,1478,3387,56.0,58.0,Charging,77,15.06,1,85,35,balanced
1784604272,3.04,13.87,1597,3375,52.0,57.0,Charging,77,15.06,1,85,35,balanced
1784604273,2.98,13.85,1273,3372,51.0,57.0,Charging,77,15.07,1,85,35,balanced
1784604274,3.12,13.98,1365,3267,51.0,57.0,Charging,77,15.07,1,85,35,balanced
1784604275,3.20,14.09,1667,3383,49.0,57.0,Charging,77,15.07,1,85,35,balanced
1784604276,3.08,13.88,1003,2549,51.0,57.0,Charging,77,15.07,1,85,35,balanced
1784604277,2.83,13.39,1482,3400,50.0,57.0,Charging,77,15.08,1,85,35,balanced
1784604278,2.80,13.38,1401,3186,50.0,57.0,Charging,77,15.08,1,85,35,balanced
1784604279,2.83,13.63,1503,3381,52.0,57.0,Charging,77,15.09,1,85,35,balanced
1784604280,3.77,14.93,2520,3633,63.0,56.0,Charging,77,15.08,1,85,35,balanced
1784604281,3.62,14.94,1302,3356,49.0,56.0,Charging,77,15.08,1,85,35,balanced
1784604282,4.08,16.57,1300,3373,51.0,56.0,Charging,77,15.08,1,85,35,balanced
1784604283,4.49,16.65,1655,3313,50.0,56.0,Charging,77,15.07,1,85,35,balanced
1784604285,3.61,15.21,1815,3375,48.0,55.0,Charging,77,15.08,1,85,35,balanced
1784604286,2.99,14.18,1249,4526,50.0,55.0,Charging,77,15.09,1,85,35,balanced
1784604287,3.28,14.55,1514,3365,49.0,55.0,Charging,77,15.09,1,85,35,balanced
1784604288,3.15,14.38,1609,3389,47.0,55.0,Charging,77,15.08,1,85,35,balanced
1784604289,2.86,13.96,1305,3399,48.0,55.0,Charging,77,15.07,1,85,35,balanced
1784604290,3.05,14.25,1549,3341,46.0,54.0,Charging,77,15.08,1,85,35,balanced
1784604291,8.87,23.15,1590,4553,53.0,54.0,Charging,77,15.07,1,85,35,balanced
1784604292,4.30,14.46,1305,3370,49.0,54.0,Charging,77,15.08,1,85,35,balanced
