2026/07/21 13:03:09.964, 5.41, 210, 405, 0, 0, 48, P8, 1, 4, 0x0000000000000001
2026/07/21 13:03:10.973, 5.42, 210, 405, 0, 0, 48, P8, 1, 4, 0x0000000000000001
2026/07/21 13:03:11.973, 30.99, 1702, 6001, 88, 48, 52, P0, 4, 4, 0x0000000000000004
2026/07/21 13:03:12.974, 35.40, 1297, 6001, 96, 72, 54, P0, 4, 4, 0x0000000000000004
2026/07/21 13:03:13.974, 34.35, 1387, 6001, 97, 71, 55, P0, 4, 4, 0x0000000000000004
2026/07/21 13:03:14.975, 35.07, 1350, 6001, 100, 78, 55, P0, 4, 4, 0x0000000000000004
2026/07/21 13:03:15.975, 34.57, 1402, 6001, 98, 71, 55, P0, 4, 4, 0x0000000000000004
2026/07/21 13:03:16.976, 34.81, 1455, 6001, 92, 68, 55, P0, 4, 4, 0x0000000000000004
2026/07/21 13:03:17.976, 35.31, 1492, 6001, 90, 68, 56, P0, 4, 4, 0x0000000000000004
2026/07/21 13:03:18.977, 35.22, 1477, 6001, 88, 72, 56, P0, 4, 4, 0x0000000000000004
2026/07/21 13:03:19.978, 34.71, 1447, 6001, 89, 72, 56, P0, 4, 4, 0x0000000000000004
2026/07/21 13:03:20.978, 34.72, 1447, 6001, 90, 72, 56, P0, 4, 4, 0x0000000000000004
2026/07/21 13:03:21.979, 35.17, 1477, 6001, 90, 71, 57, P0, 4, 4, 0x0000000000000004
2026/07/21 13:03:22.980, 35.30, 1455, 6001, 92, 71, 57, P0, 4, 4, 0x0000000000000004
2026/07/21 13:03:23.980, 35.22, 1440, 6001, 93, 72, 57, P0, 4, 4, 0x0000000000000004
2026/07/21 13:03:24.981, 34.67, 1357, 6001, 95, 72, 57, P0, 4, 4, 0x0000000000000004
2026/07/21 13:03:25.981, 34.40, 1350, 6001, 98, 77, 57, P0, 4, 4, 0x0000000000000004
2026/07/21 13:03:26.982, 34.89, 1357, 6001, 99, 76, 57, P0, 4, 4, 0x0000000000000004
2026/07/21 13:03:27.982, 34.85, 1387, 6001, 97, 77, 58, P0, 4, 4, 0x0000000000000004
2026/07/21 13:03:28.983, 35.03, 1380, 6001, 99, 76, 58, P0, 4, 4, 0x0000000000000004
2026/07/21 13:03:29.984, 35.51, 1335, 6001, 100, 79, 58, P0, 4, 4, 0x0000000000000004
2026/07/21 13:03:30.984, 34.90, 1357, 6001, 100, 79, 58, P0, 4, 4, 0x0000000000000004
2026/07/21 13:03:31.985, 34.35, 1320, 6001, 100, 77, 58, P0, 4, 4, 0x0000000000000004
2026/07/21 13:03:32.985, 34.51, 1297, 6001, 100, 72, 58, P0, 4, 4, 0x0000000000000004
2026/07/21 13:03:33.986, 35.14, 1297, 6001, 100, 72, 58, P0, 4, 4, 0x0000000000000004
2026/07/21 13:03:34.986, 34.80, 1297, 6001, 100, 76, 58, P0, 4, 4, 0x0000000000000004
2026/07/21 13:03:35.987, 34.64, 1290, 6001, 100, 76, 58, P0, 4, 4, 0x0000000000000004
2026/07/21 13:03:36.987, 33.88, 1312, 6001, 100, 73, 58, P0, 4, 4, 0x0000000000000004
2026/07/21 13:03:37.988, 34.66, 1297, 6001, 100, 74, 59, P0, 4, 4, 0x0000000000000004
2026/07/21 13:03:38.988, 34.78, 1275, 6001, 100, 77, 59, P0, 4, 4, 0x0000000000000004
2026/07/21 13:03:39.989, 35.37, 1297, 6001, 100, 74, 59, P0, 4, 4, 0x0000000000000004
2026/07/21 13:03:40.990, 34.63, 1320, 6001, 100, 70, 59, P0, 4, 4, 0x0000000000000004
2026/07/21 13:03:41.990, 35.03, 1387, 6001, 95, 69, 59, P0, 4, 4, 0x0000000000000004
2026/07/21 13:03:42.991, 34.92, 1470, 6001, 91, 63, 59, P0, 4, 4, 0x0000000000000004
2026/07/21 13:03:43.991, 34.85, 1462, 6001, 92, 70, 59, P0, 4, 4, 0x0000000000000004
2026/07/21 13:03:44.992, 35.25, 1485, 6001, 86, 67, 60, P0, 4, 4, 0x0000000000000004
2026/07/21 13:03:45.993, 35.26, 1477, 6001, 89, 71, 60, P0, 4, 4, 0x0000000000000004
2026/07/21 13:03:46.993, 34.87, 1432, 6001, 92, 73, 59, P0, 4, 4, 0x0000000000000004
2026/07/21 13:03:47.994, 35.04, 1410, 6001, 93, 75, 60, P0, 4, 4, 0x0000000000000004
