epoch,pkg_w,psys_w,cpu_freq_avg_mhz,cpu_freq_max_mhz,pkg_temp_c,sen3_c,bat_status,bat_pct,bat_power_w,ac_online,pkg_throttle_count,core_throttle_count,platform_profile
1784621063,7.78,55.78,1516,2400,59.0,56.0,Charging,95,6.84,1,311,179,balanced
1784621064,8.67,55.98,1472,2378,58.0,56.0,Charging,95,6.84,1,311,179,balanced
1784621065,8.72,56.09,1820,2700,58.0,56.0,Charging,95,6.84,1,311,179,balanced
1784621066,8.71,56.32,1771,2354,57.0,56.0,Charging,95,6.83,1,311,179,balanced
1784621067,8.46,55.91,1416,2400,59.0,56.0,Charging,95,6.82,1,311,179,balanced
1784621068,8.57,55.94,1508,2499,56.0,56.0,Charging,95,6.82,1,311,179,balanced
1784621069,8.70,56.00,1997,2200,59.0,56.0,Charging,95,6.81,1,311,179,balanced
1784621070,8.42,55.76,1874,2600,61.0,56.0,Charging,95,6.81,1,311,179,balanced
1784621071,8.68,56.30,1629,2001,58.0,56.0,Charging,95,6.80,1,311,179,balanced
1784621073,8.49,56.09,1458,1900,59.0,56.0,Charging,95,6.80,1,311,179,balanced
1784621074,8.40,55.72,1505,2500,59.0,56.0,Charging,95,6.80,1,311,179,balanced
1784621075,8.75,56.13,2049,2800,60.0,56.0,Charging,95,6.80,1,311,179,balanced
1784621076,8.75,56.28,1456,2601,59.0,56.0,Charging,95,6.79,1,311,179,balanced
1784621077,8.80,56.23,2064,2702,59.0,56.0,Charging,95,6.78,1,311,179,balanced
1784621078,8.70,56.07,2123,2700,59.0,56.0,Charging,95,6.78,1,311,179,balanced
1784621079,8.77,56.23,1950,2700,58.0,56.0,Charging,95,6.77,1,311,179,balanced
1784621080,8.79,56.15,1627,2600,58.0,56.0,Charging,95,6.76,1,311,179,balanced
1784621081,8.84,56.30,2023,2200,58.0,56.0,Charging,95,6.76,1,311,179,balanced
1784621082,8.74,56.11,1902,2600,58.0,56.0,Charging,95,6.76,1,311,179,balanced
1784621083,8.89,56.28,1566,2401,58.0,56.0,Charging,95,6.76,1,311,179,balanced
1784621084,8.79,56.06,1800,1900,59.0,56.0,Charging,95,6.76,1,311,179,balanced
1784621085,8.52,55.91,1401,1700,60.0,57.0,Charging,95,6.76,1,311,179,balanced
1784621087,8.71,55.90,1644,1900,58.0,57.0,Charging,95,6.74,1,311,179,balanced
1784621088,8.64,55.95,1791,2200,60.0,57.0,Charging,95,6.74,1,311,179,balanced
1784621089,8.78,56.04,1605,1976,59.0,57.0,Charging,95,6.73,1,311,179,balanced
1784621090,8.56,55.84,1757,2500,59.0,57.0,Charging,95,6.73,1,311,179,balanced
1784621091,8.85,56.20,2268,2900,61.0,57.0,Charging,95,6.72,1,311,179,balanced
1784621092,8.91,56.33,2358,2700,60.0,57.0,Charging,95,6.72,1,311,179,balanced
1784621093,8.71,56.75,1397,2000,57.0,57.0,Charging,95,6.72,1,311,179,balanced
1784621094,8.49,55.97,2179,2698,60.0,57.0,Charging,95,6.71,1,311,179,balanced
1784621095,8.74,56.16,2224,2500,60.0,57.0,Charging,95,6.71,1,311,179,balanced
1784621096,8.62,56.31,1615,2501,59.0,57.0,Charging,95,6.71,1,311,179,balanced
1784621097,8.73,56.03,1279,2400,58.0,57.0,Charging,95,6.71,1,311,179,balanced
1784621098,8.63,56.46,1904,2700,61.0,57.0,Charging,95,6.70,1,311,179,balanced
1784621099,8.49,56.33,1982,2500,58.0,57.0,Charging,95,6.70,1,311,179,balanced
1784621101,8.45,56.11,1837,2400,58.0,57.0,Charging,95,6.69,1,311,179,balanced
1784621102,8.97,56.76,1197,2000,58.0,57.0,Charging,95,6.69,1,311,179,balanced
1784621103,8.34,55.94,1420,2600,58.0,57.0,Charging,95,6.68,1,311,179,balanced
1784621104,8.78,55.89,1961,2491,58.0,57.0,Charging,95,6.67,1,311,179,balanced
1784621105,8.60,56.02,2019,2500,63.0,57.0,Charging,95,6.67,1,311,179,balanced
1784621106,8.48,56.22,1739,2402,58.0,57.0,Charging,95,6.67,1,311,179,balanced
1784621107,8.81,56.28,1834,2400,60.0,57.0,Charging,95,6.67,1,311,179,balanced
1784621108,8.87,56.32,1728,2801,60.0,57.0,Charging,95,6.67,1,311,179,balanced
1784621109,8.98,56.16,1749,2200,60.0,57.0,Charging,96,6.67,1,311,179,balanced
1784621110,8.63,56.09,1831,2600,61.0,57.0,Charging,96,6.66,1,311,179,balanced
1784621111,8.59,56.26,1553,1901,58.0,57.0,Charging,96,6.66,1,311,179,balanced
1784621112,8.67,56.01,1562,2602,60.0,57.0,Charging,96,6.64,1,311,179,balanced
1784621113,8.58,56.30,2256,2600,60.0,57.0,Charging,96,6.65,1,311,179,balanced
1784621115,8.55,56.36,1659,2200,60.0,58.0,Charging,96,6.63,1,311,179,balanced
1784621116,8.61,56.01,1743,2500,61.0,58.0,Charging,96,6.63,1,311,179,balanced
1784621117,8.89,56.20,1387,1900,60.0,58.0,Charging,96,6.63,1,311,179,balanced
1784621118,8.74,55.99,1524,2500,59.0,58.0,Charging,96,6.62,1,311,179,balanced
1784621119,8.41,56.12,1959,2600,60.0,58.0,Charging,96,6.62,1,311,179,balanced
1784621120,8.79,56.43,1868,2600,60.0,58.0,Charging,96,6.62,1,311,179,balanced
1784621121,8.79,56.18,1516,2400,63.0,58.0,Charging,96,6.62,1,311,179,balanced
1784621122,8.92,56.26,1722,2600,60.0,58.0,Charging,96,6.62,1,311,179,balanced
1784621123,8.80,56.24,1552,2100,60.0,58.0,Charging,96,6.62,1,311,179,balanced
1784621124,8.47,56.19,1515,2000,60.0,58.0,Charging,96,6.61,1,311,179,balanced
1784621125,8.16,55.48,1765,2611,61.0,58.0,Charging,96,6.54,1,311,179,balanced
1784621126,8.83,56.71,1173,1500,59.0,58.0,Charging,96,6.61,1,311,179,balanced
1784621127,7.76,55.82,2162,2600,59.0,58.0,Charging,96,6.59,1,311,179,balanced
1784621129,8.95,56.47,1340,1500,60.0,58.0,Charging,96,6.59,1,311,179,balanced
1784621130,8.26,55.82,2196,2700,60.0,58.0,Charging,96,6.59,1,311,179,balanced
1784621131,8.91,56.46,1623,2592,60.0,58.0,Charging,96,6.59,1,311,179,balanced
1784621132,8.87,56.20,1398,2900,60.0,58.0,Charging,96,6.58,1,311,179,balanced
1784621133,7.90,57.02,785,1200,58.0,58.0,Charging,96,6.58,1,311,179,balanced
1784621134,6.93,56.18,575,900,56.0,58.0,Charging,96,6.57,1,311,179,balanced
1784621135,14.05,51.55,2180,4000,78.0,58.0,Charging,96,6.57,1,315,179,balanced
1784621136,20.73,54.77,1567,3369,71.0,58.0,Charging,96,6.39,1,353,186,balanced
