epoch,pkg_w,psys_w,cpu_freq_avg_mhz,cpu_freq_max_mhz,pkg_temp_c,sen3_c,bat_status,bat_pct,bat_power_w,ac_online,pkg_throttle_count,core_throttle_count,platform_profile
1784624110,13.90,43.04,2399,3823,58.0,51.0,Not charging,100,0.00,1,485,182,balanced
1784624111,13.98,43.58,1850,4000,57.0,51.0,Not charging,100,0.00,1,485,182,balanced
1784624112,14.08,43.46,2004,3953,57.0,51.0,Not charging,100,0.00,1,485,182,balanced
1784624113,13.95,43.29,1664,3800,62.0,51.0,Not charging,100,0.00,1,485,182,balanced
1784624114,13.84,43.43,1816,3791,59.0,51.0,Not charging,100,0.02,1,485,182,balanced
1784624115,14.13,43.53,1452,3800,59.0,51.0,Discharging,100,0.02,1,485,182,balanced
1784624116,13.54,42.55,1553,3974,58.0,51.0,Discharging,100,0.02,1,485,182,balanced
1784624117,13.66,42.79,1905,3800,58.0,51.0,Not charging,100,0.00,1,485,182,balanced
1784624118,13.70,42.76,2449,3945,57.0,51.0,Not charging,100,0.00,1,485,182,balanced
1784624119,13.51,42.54,1669,3800,58.0,51.0,Not charging,100,0.00,1,485,182,balanced
1784624120,13.64,42.79,1525,3808,58.0,51.0,Not charging,100,0.00,1,485,182,balanced
1784624121,13.48,42.79,1602,3847,59.0,51.0,Not charging,100,0.00,1,485,182,balanced
1784624122,13.39,42.42,2012,3772,59.0,51.0,Not charging,100,0.00,1,485,182,balanced
1784624123,13.61,42.53,2028,3800,59.0,51.0,Discharging,100,0.02,1,485,182,balanced
1784624124,13.41,42.46,1847,3800,56.0,51.0,Not charging,100,0.00,1,485,182,balanced
1784624125,13.57,42.86,2288,3990,57.0,51.0,Not charging,100,0.00,1,485,182,balanced
1784624127,14.47,43.12,1585,3921,68.0,51.0,Not charging,100,0.00,1,485,182,balanced
1784624128,21.42,50.13,2626,3689,67.0,51.0,Not charging,100,0.00,1,509,190,balanced
1784624129,9.60,33.89,568,2246,51.0,51.0,Not charging,100,0.00,1,509,190,balanced
1784624130,6.20,27.39,656,1792,51.0,51.0,Not charging,100,0.00,1,509,190,balanced
