epoch,pkg_w,psys_w,cpu_freq_avg_mhz,cpu_freq_max_mhz,pkg_temp_c,sen3_c,bat_status,bat_pct,bat_power_w,ac_online,pkg_throttle_count,core_throttle_count,platform_profile
1784603061,3.56,14.24,804,3018,45.0,43.0,Charging,64,20.32,1,186,87,balanced
1784603062,3.67,14.71,776,3271,43.0,43.0,Charging,64,20.32,1,186,87,balanced
1784603063,3.53,14.18,537,2019,41.0,43.0,Charging,64,20.31,1,186,87,balanced
1784603065,3.36,13.98,820,3177,42.0,43.0,Charging,64,20.31,1,186,87,balanced
1784603066,3.28,13.83,702,2360,41.0,43.0,Charging,64,20.30,1,186,87,balanced
1784603067,3.17,13.72,773,3278,42.0,43.0,Charging,64,20.29,1,186,87,balanced
1784603068,3.36,13.99,851,3295,43.0,43.0,Charging,64,20.29,1,186,87,balanced
1784603069,3.21,13.83,831,2783,41.0,43.0,Charging,64,20.29,1,186,87,balanced
1784603070,3.19,13.73,685,3305,42.0,43.0,Charging,64,20.29,1,186,87,balanced
1784603071,3.66,14.37,812,1601,41.0,43.0,Charging,64,20.28,1,186,87,balanced
1784603072,3.36,13.91,864,3426,44.0,43.0,Charging,64,20.27,1,186,87,balanced
1784603073,3.71,14.51,677,2186,41.0,43.0,Charging,64,20.27,1,186,87,balanced
1784603074,3.54,14.54,570,1785,41.0,43.0,Charging,64,20.26,1,186,87,balanced
1784603075,3.62,14.72,695,2607,42.0,43.0,Charging,64,20.26,1,186,87,balanced
1784603076,3.43,14.47,945,3384,43.0,43.0,Charging,64,20.27,1,186,87,balanced
1784603077,3.62,14.66,831,3336,45.0,43.0,Charging,64,20.24,1,186,87,balanced
1784603078,3.56,14.29,575,2420,41.0,43.0,Charging,64,20.24,1,186,87,balanced
1784603079,3.52,14.19,552,1752,41.0,43.0,Charging,64,20.24,1,186,87,balanced
1784603080,3.49,14.72,772,3331,43.0,43.0,Charging,64,20.23,1,186,87,balanced
1784603081,3.58,14.31,595,2196,41.0,43.0,Charging,64,20.23,1,186,87,balanced
1784603083,3.52,14.20,541,2119,41.0,43.0,Charging,64,20.22,1,186,87,balanced
1784603084,3.48,14.14,643,3076,42.0,43.0,Charging,64,20.22,1,186,87,balanced
1784603085,3.41,14.39,623,1700,42.0,44.0,Charging,64,20.21,1,186,87,balanced
1784603086,3.19,13.74,643,2669,43.0,44.0,Charging,64,20.21,1,186,87,balanced
1784603087,3.38,13.94,622,3384,44.0,44.0,Charging,64,20.21,1,186,87,balanced
1784603088,3.70,14.70,769,3385,45.0,44.0,Charging,64,20.20,1,186,87,balanced
1784603089,3.65,14.86,718,2577,45.0,44.0,Charging,64,20.19,1,186,87,balanced
1784603090,3.39,14.05,684,2898,43.0,44.0,Charging,64,20.18,1,186,87,balanced
1784603091,3.32,13.96,824,3338,42.0,44.0,Charging,64,20.18,1,186,87,balanced
1784603092,3.28,14.12,690,1768,42.0,44.0,Charging,64,20.18,1,186,87,balanced
1784603093,3.26,14.12,663,3395,43.0,44.0,Charging,64,20.18,1,186,87,balanced
1784603094,3.45,14.35,640,2513,45.0,44.0,Charging,64,20.18,1,186,87,balanced
1784603095,3.64,14.59,685,3399,45.0,44.0,Charging,64,20.16,1,186,87,balanced
1784603096,3.68,14.47,767,2877,42.0,44.0,Charging,64,20.15,1,186,87,balanced
1784603097,3.54,14.28,655,3392,44.0,44.0,Charging,64,20.14,1,186,87,balanced
1784603098,3.46,14.53,765,3399,46.0,44.0,Charging,64,20.15,1,186,87,balanced
1784603099,3.61,15.13,1087,4441,43.0,44.0,Charging,64,20.15,1,186,87,balanced
1784603100,3.60,14.86,812,3397,48.0,44.0,Charging,64,20.14,1,186,87,balanced
1784603101,3.49,14.37,966,3422,44.0,44.0,Charging,64,20.14,1,186,87,balanced
1784603103,3.37,14.20,995,3345,44.0,44.0,Charging,64,20.13,1,186,87,balanced
1784603104,3.56,14.92,1081,2307,43.0,44.0,Charging,64,20.13,1,186,87,balanced
1784603105,25.93,44.01,2728,3054,74.0,44.0,Charging,64,19.44,1,186,87,balanced
1784603106,35.82,55.96,2749,3000,77.0,44.0,Charging,64,19.44,1,186,87,balanced
1784603107,35.70,55.99,2749,3005,78.0,44.0,Charging,64,20.15,1,186,87,balanced
1784603108,35.46,56.01,2751,3009,77.0,44.0,Charging,64,20.12,1,186,87,balanced
1784603109,35.62,56.05,2744,3000,79.0,44.0,Charging,64,20.10,1,186,87,balanced
1784603110,35.60,55.97,2734,3004,79.0,44.0,Charging,64,20.09,1,186,87,balanced
1784603111,35.54,55.98,2786,3100,79.0,44.0,Charging,64,20.07,1,186,87,balanced
1784603112,35.12,56.02,2725,3010,77.0,44.0,Charging,64,20.05,1,186,87,balanced
1784603113,35.48,55.98,2750,3000,79.0,44.0,Charging,64,20.05,1,186,87,balanced
1784603114,34.87,56.03,2747,3000,79.0,45.0,Charging,64,20.04,1,186,87,balanced
1784603115,35.21,56.01,2750,3004,79.0,45.0,Charging,64,20.04,1,186,87,balanced
1784603116,35.45,55.98,2748,3065,79.0,45.0,Charging,64,20.03,1,186,87,balanced
1784603117,35.49,56.01,2739,3000,82.0,46.0,Charging,64,20.00,1,186,87,balanced
1784603118,35.16,55.99,2750,3000,81.0,46.0,Charging,64,20.00,1,186,87,balanced
1784603119,34.83,56.08,2650,2912,79.0,46.0,Charging,64,20.00,1,186,87,balanced
1784603120,35.01,55.92,2730,3021,81.0,46.0,Charging,64,19.99,1,186,87,balanced
1784603121,35.10,56.05,2734,3010,81.0,47.0,Charging,64,19.98,1,186,87,balanced
1784603122,35.25,55.94,2752,3024,81.0,47.0,Charging,64,19.96,1,186,87,balanced
1784603123,35.15,56.04,2752,3099,83.0,48.0,Charging,64,19.96,1,186,87,balanced
1784603124,35.22,55.97,2589,3073,83.0,48.0,Charging,64,19.95,1,186,87,balanced
1784603125,35.17,56.02,2786,3100,82.0,48.0,Charging,64,19.93,1,186,87,balanced
1784603126,35.14,56.04,2741,3000,83.0,48.0,Charging,64,19.93,1,186,87,balanced
1784603127,35.16,56.01,2738,3000,82.0,49.0,Charging,64,19.93,1,186,87,balanced
1784603129,35.06,55.97,2735,3000,83.0,49.0,Charging,64,19.92,1,186,87,balanced
1784603130,35.06,56.03,2743,3000,82.0,49.0,Charging,64,19.91,1,186,87,balanced
1784603131,35.04,55.98,2722,3000,81.0,49.0,Charging,64,19.89,1,186,87,balanced
1784603132,35.11,56.03,2746,3100,82.0,50.0,Charging,64,19.87,1,186,87,balanced
1784603133,35.03,56.01,2744,3000,85.0,50.0,Charging,64,19.88,1,186,87,balanced
1784603134,35.06,55.99,2743,3000,85.0,50.0,Charging,64,19.88,1,186,87,balanced
1784603135,34.70,55.98,2742,3002,83.0,51.0,Charging,64,19.85,1,186,87,balanced
1784603136,34.95,56.02,2733,3008,85.0,51.0,Charging,64,19.84,1,186,87,balanced
1784603137,34.86,56.00,2744,3006,83.0,51.0,Charging,65,19.84,1,186,87,balanced
1784603138,34.89,56.00,2750,3000,83.0,52.0,Charging,65,19.83,1,186,87,balanced
1784603139,34.62,56.00,2732,3009,83.0,52.0,Charging,65,19.82,1,186,87,balanced
1784603140,34.61,56.02,2748,3004,82.0,52.0,Charging,65,19.82,1,186,87,balanced
1784603141,34.82,55.98,2738,3001,83.0,52.0,Charging,65,19.81,1,186,87,balanced
1784603142,34.85,56.00,2740,3020,83.0,52.0,Charging,65,19.80,1,186,87,balanced
1784603143,34.85,56.00,2739,3000,83.0,52.0,Charging,65,19.80,1,186,87,balanced
1784603144,34.65,55.98,2741,3000,83.0,53.0,Charging,65,19.79,1,186,87,balanced
1784603145,34.87,56.00,2741,3009,85.0,53.0,Charging,65,19.78,1,186,87,balanced
1784603146,33.29,55.99,2745,3000,82.0,53.0,Charging,65,19.76,1,186,87,balanced
1784603147,34.82,56.00,2748,3000,85.0,53.0,Charging,65,19.76,1,186,87,balanced
1784603148,34.54,56.05,2571,3008,85.0,54.0,Charging,65,19.75,1,186,87,balanced
1784603149,34.48,55.99,2744,3005,82.0,54.0,Charging,65,19.75,1,186,87,balanced
1784603150,34.47,55.94,2731,3046,85.0,54.0,Charging,65,19.75,1,186,87,balanced
1784603151,34.78,56.07,2751,3010,86.0,54.0,Charging,65,19.74,1,186,87,balanced
1784603152,34.41,55.98,2748,3000,83.0,54.0,Charging,65,19.73,1,186,87,balanced
1784603153,34.74,55.99,2747,3000,85.0,55.0,Charging,65,19.73,1,186,87,balanced
1784603155,34.49,55.98,2585,3000,85.0,55.0,Charging,65,19.73,1,186,87,balanced
1784603156,34.70,56.01,2751,3008,86.0,55.0,Charging,65,19.73,1,186,87,balanced
1784603157,34.68,56.05,2650,2900,83.0,55.0,Charging,65,19.71,1,186,87,balanced
1784603158,34.26,56.00,2746,3000,85.0,55.0,Charging,65,19.70,1,186,87,balanced
1784603159,34.74,55.98,2749,3000,87.0,55.0,Charging,65,19.70,1,186,87,balanced
1784603160,34.38,56.00,2735,3000,85.0,55.0,Charging,65,19.70,1,186,87,balanced
1784603161,34.67,56.00,2747,3007,83.0,55.0,Charging,65,19.70,1,186,87,balanced
1784603162,34.42,56.05,2644,2907,82.0,56.0,Charging,65,19.68,1,186,87,balanced
1784603163,34.55,55.96,2711,3000,86.0,56.0,Charging,65,19.66,1,186,87,balanced
1784603164,34.64,56.00,2642,2928,85.0,56.0,Charging,65,19.66,1,186,87,balanced
1784603165,34.27,55.97,2749,3000,85.0,56.0,Charging,65,19.66,1,186,87,balanced
1784603166,34.52,56.03,2675,3000,83.0,56.0,Charging,65,19.65,1,186,87,balanced
1784603167,34.52,55.98,2655,3000,83.0,56.0,Charging,65,19.65,1,186,87,balanced
1784603168,34.51,56.02,2755,3073,86.0,56.0,Charging,65,19.65,1,186,87,balanced
1784603169,34.57,55.98,2743,3000,85.0,57.0,Charging,65,19.63,1,186,87,balanced
1784603170,34.53,56.03,2647,2909,85.0,57.0,Charging,65,19.63,1,186,87,balanced
1784603171,34.59,56.01,2650,2903,85.0,57.0,Charging,65,19.62,1,186,87,balanced
1784603172,34.59,55.96,2656,3000,85.0,57.0,Charging,65,19.62,1,186,87,balanced
1784603173,34.54,56.03,2587,3000,85.0,57.0,Charging,65,19.61,1,186,87,balanced
1784603174,34.56,56.04,2665,3000,86.0,57.0,Charging,65,19.61,1,186,87,balanced
1784603175,34.58,55.93,2750,3000,85.0,57.0,Charging,65,19.60,1,186,87,balanced
1784603176,34.58,56.02,2742,3001,86.0,57.0,Charging,65,19.61,1,186,87,balanced
1784603177,34.37,55.99,2749,3000,86.0,57.0,Charging,65,19.58,1,186,87,balanced
1784603178,34.72,56.01,2650,2907,87.0,57.0,Charging,65,19.58,1,186,87,balanced
1784603179,34.44,55.98,2750,3000,86.0,58.0,Charging,65,19.57,1,186,87,balanced
1784603181,33.71,56.03,2675,3000,86.0,58.0,Charging,65,19.56,1,186,87,balanced
1784603182,34.01,56.07,2641,2900,82.0,58.0,Charging,65,19.56,1,186,87,balanced
1784603183,34.45,55.95,2669,3000,85.0,58.0,Charging,65,19.56,1,186,87,balanced
1784603184,34.46,56.02,2717,3000,85.0,58.0,Charging,65,19.56,1,186,87,balanced
1784603185,34.51,56.00,2646,2900,83.0,58.0,Charging,65,19.54,1,186,87,balanced
1784603186,34.26,55.96,2727,3008,85.0,58.0,Charging,65,19.54,1,186,87,balanced
1784603187,34.32,56.08,2646,2910,85.0,58.0,Charging,65,19.53,1,186,87,balanced
1784603188,34.36,55.95,2748,3000,86.0,58.0,Charging,65,19.53,1,186,87,balanced
1784603189,34.44,55.97,2716,3000,86.0,59.0,Charging,65,19.53,1,186,87,balanced
1784603190,34.51,56.07,2550,2823,82.0,59.0,Charging,65,19.52,1,186,87,balanced
1784603191,34.30,55.93,2751,3007,86.0,59.0,Charging,65,19.52,1,186,87,balanced
1784603192,33.70,54.89,2495,2702,79.0,59.0,Charging,65,19.51,1,186,87,balanced
1784603193,27.24,46.92,2414,2700,77.0,59.0,Charging,65,19.51,1,186,87,balanced
1784603194,26.99,46.47,2438,2705,77.0,59.0,Charging,65,19.49,1,186,87,balanced
1784603195,27.25,46.76,2493,2701,78.0,59.0,Charging,65,19.49,1,186,87,balanced
1784603196,27.38,46.90,2351,2708,78.0,59.0,Charging,65,19.49,1,186,87,balanced
1784603197,27.32,46.51,2455,2700,79.0,59.0,Charging,65,19.48,1,186,87,balanced
1784603198,27.42,46.55,2500,2714,79.0,59.0,Charging,65,19.48,1,186,87,balanced
1784603199,27.61,47.14,2437,2700,77.0,59.0,Charging,65,19.49,1,186,87,balanced
1784603200,27.45,46.56,2496,2701,77.0,59.0,Charging,65,19.49,1,186,87,balanced
1784603201,27.67,46.86,2500,2708,79.0,59.0,Charging,65,19.48,1,186,87,balanced
1784603202,27.69,46.88,2499,2700,77.0,60.0,Charging,65,19.48,1,186,87,balanced
1784603203,27.70,46.90,2500,2700,78.0,60.0,Charging,65,19.48,1,186,87,balanced
1784603205,27.75,47.07,2499,2700,77.0,60.0,Charging,65,19.48,1,186,87,balanced
1784603206,27.78,46.97,2356,2700,79.0,60.0,Charging,65,19.48,1,186,87,balanced
1784603207,27.80,46.94,2493,2700,77.0,60.0,Charging,65,19.47,1,186,87,balanced
1784603208,27.86,47.82,2500,2700,77.0,60.0,Charging,65,19.47,1,186,87,balanced
1784603209,27.87,47.40,2329,2700,78.0,60.0,Charging,65,19.46,1,186,87,balanced
1784603210,27.94,47.56,2501,2708,78.0,60.0,Charging,65,19.47,1,186,87,balanced
1784603211,28.04,47.81,2467,2708,77.0,60.0,Charging,65,19.45,1,186,87,balanced
1784603212,27.71,47.68,2499,2709,78.0,60.0,Charging,65,19.44,1,186,87,balanced
1784603213,27.91,47.14,2500,2700,79.0,60.0,Charging,65,19.44,1,186,87,balanced
1784603214,27.89,47.19,2472,2700,78.0,60.0,Charging,65,19.44,1,186,87,balanced
1784603215,27.91,47.26,2477,2717,77.0,60.0,Charging,65,19.44,1,186,87,balanced
1784603216,27.97,47.31,2494,2708,77.0,60.0,Charging,65,19.44,1,186,87,balanced
1784603217,27.97,47.67,2501,2707,77.0,59.0,Charging,65,19.43,1,186,87,balanced
1784603218,27.94,47.27,2499,2700,77.0,59.0,Charging,65,19.42,1,186,87,balanced
1784603219,27.94,47.23,2495,2702,77.0,59.0,Charging,66,19.42,1,186,87,balanced
1784603220,28.02,47.41,2499,2700,78.0,59.0,Charging,66,19.42,1,186,87,balanced
1784603221,27.96,47.60,2498,2705,77.0,59.0,Charging,66,19.41,1,186,87,balanced
1784603222,27.93,47.25,2498,2705,77.0,59.0,Charging,66,19.41,1,186,87,balanced
1784603223,28.00,47.70,2355,2700,78.0,59.0,Charging,66,19.39,1,186,87,balanced
1784603224,18.97,35.89,533,2113,52.0,59.0,Charging,66,19.40,1,186,87,balanced
1784603225,4.04,16.05,578,1845,51.0,59.0,Charging,66,19.38,1,186,87,balanced
1784603226,3.98,15.88,526,1694,51.0,59.0,Charging,66,19.38,1,186,87,balanced
1784603228,3.99,15.82,571,1703,50.0,59.0,Charging,66,19.38,1,186,87,balanced
1784603229,3.91,15.74,779,2307,50.0,59.0,Charging,66,19.38,1,186,87,balanced
1784603230,3.94,15.75,541,2038,49.0,59.0,Charging,66,19.39,1,186,87,balanced
1784603231,3.91,15.74,1000,3400,53.0,59.0,Charging,66,19.39,1,186,87,balanced
1784603232,3.91,15.79,868,3392,50.0,59.0,Charging,66,19.39,1,186,87,balanced
1784603233,4.19,16.49,1099,3381,49.0,59.0,Charging,66,19.40,1,186,87,balanced
1784603234,4.02,15.89,1057,3347,49.0,59.0,Charging,66,19.39,1,186,87,balanced
1784603235,3.95,15.72,664,2477,47.0,59.0,Charging,66,19.40,1,186,87,balanced
1784603236,3.97,15.66,976,3217,48.0,59.0,Charging,66,19.40,1,186,87,balanced
1784603237,3.91,15.88,709,1700,46.0,59.0,Charging,66,19.40,1,186,87,balanced
1784603238,3.60,15.09,878,1704,46.0,58.0,Charging,66,19.40,1,186,87,balanced
1784603239,5.47,18.36,1056,3638,49.0,58.0,Charging,66,19.40,1,186,87,balanced
1784603240,4.12,16.09,854,2887,46.0,58.0,Charging,66,19.40,1,186,87,balanced
1784603241,4.31,16.75,701,1715,46.0,58.0,Charging,66,19.40,1,186,87,balanced
1784603242,4.97,18.24,756,3035,45.0,58.0,Charging,66,19.41,1,186,87,balanced
1784603243,4.76,17.20,822,2940,47.0,57.0,Charging,66,19.40,1,186,87,balanced
1784603244,4.93,17.49,596,1800,45.0,57.0,Charging,66,19.40,1,186,87,balanced
1784603245,4.75,17.32,831,1800,46.0,57.0,Charging,66,19.40,1,186,87,balanced
1784603247,4.84,17.75,868,2166,46.0,56.0,Charging,66,19.40,1,186,87,balanced
1784603248,5.08,17.94,846,1874,46.0,56.0,Charging,66,19.40,1,186,87,balanced
1784603249,4.60,14.62,1308,3379,51.0,56.0,Charging,66,19.40,1,186,87,balanced
1784603250,4.36,12.98,1175,3414,47.0,56.0,Charging,66,19.39,1,186,87,balanced
1784603251,3.63,11.84,713,1754,45.0,55.0,Charging,66,19.40,1,186,87,balanced
1784603252,4.82,14.11,897,3391,47.0,55.0,Charging,66,19.39,1,186,87,balanced
1784603253,4.47,13.14,997,4318,52.0,55.0,Charging,66,19.39,1,186,87,balanced
1784603254,4.62,13.36,667,3282,47.0,55.0,Charging,66,19.40,1,186,87,balanced
1784603255,4.80,13.99,1236,4700,47.0,55.0,Charging,66,19.40,1,186,87,balanced
1784603256,4.14,12.66,1259,4460,47.0,54.0,Charging,66,19.40,1,186,87,balanced
1784603257,4.65,13.57,885,3292,47.0,54.0,Charging,66,19.39,1,186,87,balanced
1784603258,3.79,12.05,786,1682,43.0,54.0,Charging,66,19.39,1,186,87,balanced
1784603259,4.34,13.05,573,2169,44.0,54.0,Charging,66,19.40,1,186,87,balanced
1784603260,4.01,12.53,712,2224,43.0,53.0,Charging,66,19.40,1,186,87,balanced
1784603261,4.21,12.88,723,2595,47.0,53.0,Charging,66,19.40,1,186,87,balanced
1784603262,4.61,13.47,597,2014,42.0,53.0,Charging,66,19.39,1,186,87,balanced
1784603263,4.48,13.21,999,3525,43.0,53.0,Charging,66,19.39,1,186,87,balanced
1784603264,4.73,13.64,759,2919,47.0,53.0,Charging,66,19.39,1,186,87,balanced
1784603265,4.40,12.88,748,2100,42.0,53.0,Charging,66,19.39,1,186,87,balanced
1784603267,4.41,13.47,1073,3398,42.0,52.0,Charging,66,19.39,1,186,87,balanced
1784603268,4.01,12.42,743,2696,43.0,52.0,Charging,66,19.39,1,186,87,balanced
1784603269,3.83,12.14,695,3310,43.0,52.0,Charging,66,19.38,1,186,87,balanced
1784603270,3.48,11.67,1117,2928,42.0,52.0,Charging,66,19.38,1,186,87,balanced
1784603271,4.18,12.73,872,1700,42.0,52.0,Charging,66,19.38,1,186,87,balanced
1784603272,4.61,14.03,971,3242,42.0,52.0,Charging,66,19.38,1,186,87,balanced
1784603273,4.68,14.05,1068,3380,43.0,52.0,Charging,66,19.36,1,186,87,balanced
1784603274,3.91,12.44,1038,2995,45.0,51.0,Charging,66,19.36,1,186,87,balanced
1784603275,4.25,12.68,1087,3010,41.0,51.0,Charging,66,19.37,1,186,87,balanced
1784603276,4.65,13.39,683,2046,41.0,51.0,Charging,66,19.36,1,186,87,balanced
1784603277,4.60,13.46,644,2000,41.0,51.0,Charging,66,19.36,1,186,87,balanced
1784603278,4.44,12.97,678,1966,41.0,51.0,Charging,66,19.36,1,186,87,balanced
1784603279,3.26,11.19,642,2723,43.0,51.0,Charging,66,19.36,1,186,87,balanced
1784603280,3.96,12.42,1105,3635,41.0,50.0,Charging,66,19.35,1,186,87,balanced
1784603281,4.88,13.99,940,2259,41.0,50.0,Charging,66,19.35,1,186,87,balanced
1784603282,4.12,12.91,648,2184,41.0,50.0,Charging,66,19.35,1,186,87,balanced
1784603283,4.69,13.84,589,1721,41.0,50.0,Charging,66,19.36,1,186,87,balanced
1784603284,3.65,12.23,846,2781,42.0,50.0,Charging,66,19.35,1,186,87,balanced
1784603286,3.11,11.13,549,2710,40.0,50.0,Charging,66,19.35,1,186,87,balanced
1784603287,3.17,11.34,757,3331,41.0,50.0,Charging,66,19.34,1,186,87,balanced
1784603288,3.16,11.13,511,2046,41.0,50.0,Charging,66,19.35,1,186,87,balanced
1784603289,3.01,10.76,835,3382,43.0,49.0,Charging,66,19.34,1,186,87,balanced
1784603290,3.07,10.90,600,3225,43.0,49.0,Charging,66,19.34,1,186,87,balanced
1784603291,3.32,11.21,660,3349,43.0,49.0,Charging,66,19.34,1,186,87,balanced
1784603292,3.28,11.45,489,1700,40.0,49.0,Charging,66,19.33,1,186,87,balanced
1784603293,3.06,10.85,779,3284,41.0,49.0,Charging,66,19.33,1,186,87,balanced
1784603294,3.27,11.16,666,2199,41.0,49.0,Charging,66,19.34,1,186,87,balanced
1784603295,2.94,10.57,801,3790,40.0,49.0,Charging,66,19.32,1,186,87,balanced
1784603296,3.15,10.92,604,3318,41.0,49.0,Charging,66,19.32,1,186,87,balanced
1784603297,2.88,10.60,955,3334,40.0,48.0,Charging,66,19.32,1,186,87,balanced
1784603298,2.91,10.65,668,2648,43.0,48.0,Charging,66,19.32,1,186,87,balanced
1784603299,2.83,10.59,684,3308,44.0,48.0,Charging,66,19.33,1,186,87,balanced
1784603300,3.01,11.12,553,1700,40.0,48.0,Charging,66,19.32,1,186,87,balanced
1784603301,2.81,10.52,567,2851,41.0,48.0,Charging,66,19.31,1,186,87,balanced
1784603302,2.87,10.95,549,1720,40.0,48.0,Charging,66,19.31,1,186,87,balanced
1784603303,2.95,10.62,638,1789,40.0,48.0,Charging,66,19.31,1,186,87,balanced
1784603305,3.12,11.19,584,1600,39.0,48.0,Charging,66,19.32,1,186,87,balanced
1784603306,2.92,10.64,833,2593,42.0,48.0,Charging,67,19.30,1,186,87,balanced
1784603307,2.92,10.67,739,2890,41.0,47.0,Charging,67,19.30,1,186,87,balanced
1784603308,3.54,11.56,803,2699,40.0,47.0,Charging,67,19.30,1,186,87,balanced
1784603309,4.65,13.40,1024,3309,41.0,47.0,Charging,67,19.29,1,186,87,balanced
1784603310,13.57,32.84,899,3400,43.0,47.0,Charging,67,19.27,1,186,87,balanced
1784603311,5.87,19.06,1655,3400,43.0,47.0,Charging,67,19.27,1,186,87,balanced
1784603312,6.11,19.00,752,1710,40.0,47.0,Charging,67,19.27,1,186,87,balanced
1784603313,7.25,21.51,981,2513,42.0,47.0,Charging,67,19.27,1,186,87,balanced
1784603314,5.44,17.71,2243,4620,53.0,47.0,Charging,67,18.90,1,186,87,balanced
1784603315,4.73,16.81,896,2090,40.0,47.0,Charging,67,19.27,1,186,87,balanced
1784603316,4.51,16.65,841,2455,40.0,47.0,Charging,67,19.27,1,186,87,balanced
1784603317,3.59,14.88,1074,4538,39.0,47.0,Charging,67,19.26,1,186,87,balanced
1784603318,3.82,15.16,747,2622,43.0,46.0,Charging,67,19.26,1,186,87,balanced
1784603319,3.92,16.08,767,3240,43.0,46.0,Charging,67,19.26,1,186,87,balanced
1784603320,4.00,13.94,1085,3427,41.0,46.0,Charging,67,19.26,1,186,87,balanced
1784603321,4.35,12.70,1033,3637,41.0,46.0,Charging,67,19.26,1,186,87,balanced
1784603322,3.79,12.00,637,3398,41.0,46.0,Charging,67,19.25,1,186,87,balanced
1784603323,3.24,11.14,749,3333,39.0,46.0,Charging,67,19.24,1,186,87,balanced
1784603324,3.27,11.18,1001,3261,40.0,46.0,Charging,67,19.24,1,186,87,balanced
1784603326,3.37,11.49,903,2719,40.0,46.0,Charging,67,19.24,1,186,87,balanced
1784603327,3.16,11.23,914,3622,38.0,46.0,Charging,67,19.23,1,186,87,balanced
1784603328,3.01,10.77,628,3305,41.0,46.0,Charging,67,19.24,1,186,87,balanced
1784603329,3.03,10.67,879,3400,39.0,46.0,Charging,67,19.23,1,186,87,balanced
1784603330,3.46,11.65,698,3325,40.0,46.0,Charging,67,19.23,1,186,87,balanced
1784603331,3.48,11.44,598,1852,38.0,46.0,Charging,67,19.23,1,186,87,balanced
1784603332,3.86,12.36,911,2119,39.0,46.0,Charging,67,19.23,1,186,87,balanced
1784603333,8.95,19.91,843,2645,38.0,46.0,Charging,67,19.23,1,186,87,balanced
1784603334,5.83,15.48,740,1800,38.0,46.0,Charging,67,19.05,1,186,87,balanced
1784603335,7.82,18.33,1282,3393,42.0,46.0,Charging,67,19.22,1,186,87,balanced
