2026/07/21 08:03:48.105, 7.01, 210, 405, 0, 1, 41, P8, 1, 4, 0x0000000000000001
2026/07/21 08:03:49.115, 5.42, 210, 405, 0, 0, 41, P8, 1, 4, 0x0000000000000001
2026/07/21 08:03:50.115, 5.24, 210, 405, 0, 3, 41, P8, 1, 4, 0x0000000000000001
2026/07/21 08:03:51.116, 5.24, 210, 405, 0, 0, 41, P8, 1, 4, 0x0000000000000001
2026/07/21 08:03:52.117, 5.24, 210, 405, 0, 0, 41, P8, 1, 4, 0x0000000000000001
2026/07/21 08:03:53.118, 5.24, 210, 405, 0, 0, 41, P8, 1, 4, 0x0000000000000001
2026/07/21 08:03:54.119, 5.24, 210, 405, 0, 0, 41, P8, 1, 4, 0x0000000000000001
2026/07/21 08:03:55.119, 5.25, 210, 405, 0, 0, 41, P8, 1, 4, 0x0000000000000001
2026/07/21 08:03:56.120, 5.26, 210, 405, 0, 0, 41, P8, 1, 4, 0x0000000000000001
2026/07/21 08:03:57.121, 5.26, 210, 405, 0, 0, 42, P8, 1, 4, 0x0000000000000001
2026/07/21 08:03:58.122, 5.26, 210, 405, 0, 0, 41, P8, 1, 4, 0x0000000000000001
2026/07/21 08:03:59.122, 5.28, 210, 405, 0, 0, 41, P8, 1, 4, 0x0000000000000001
2026/07/21 08:04:00.123, 5.27, 210, 405, 0, 1, 42, P8, 1, 4, 0x0000000000000001
2026/07/21 08:04:01.124, 5.26, 210, 405, 0, 0, 42, P8, 1, 4, 0x0000000000000001
2026/07/21 08:04:02.125, 5.27, 210, 405, 0, 1, 42, P8, 1, 4, 0x0000000000000001
2026/07/21 08:04:03.125, 5.27, 210, 405, 0, 0, 42, P8, 1, 4, 0x0000000000000001
2026/07/21 08:04:04.126, 5.28, 210, 405, 0, 0, 42, P8, 1, 4, 0x0000000000000001
2026/07/21 08:04:05.127, 5.45, 210, 405, 0, 0, 42, P8, 1, 4, 0x0000000000000001
2026/07/21 08:04:06.128, 5.28, 210, 405, 0, 0, 42, P8, 1, 4, 0x0000000000000001
2026/07/21 08:04:07.129, 5.28, 210, 405, 0, 0, 42, P8, 1, 4, 0x0000000000000001
2026/07/21 08:04:08.130, 5.28, 210, 405, 0, 0, 42, P8, 1, 4, 0x0000000000000001
2026/07/21 08:04:09.130, 5.29, 210, 405, 0, 0, 42, P8, 1, 4, 0x0000000000000001
2026/07/21 08:04:10.130, 5.27, 210, 405, 0, 0, 42, P8, 1, 4, 0x0000000000000001
2026/07/21 08:04:11.131, 5.27, 210, 405, 0, 0, 42, P8, 1, 4, 0x0000000000000001
2026/07/21 08:04:12.132, 5.28, 210, 405, 0, 0, 42, P8, 1, 4, 0x0000000000000001
2026/07/21 08:04:13.132, 5.29, 210, 405, 0, 0, 42, P8, 1, 4, 0x0000000000000001
2026/07/21 08:04:14.133, 5.30, 210, 405, 0, 0, 42, P8, 1, 4, 0x0000000000000001
2026/07/21 08:04:15.134, 5.29, 210, 405, 0, 0, 42, P8, 1, 4, 0x0000000000000001
2026/07/21 08:04:16.135, 5.28, 210, 405, 0, 0, 42, P8, 1, 4, 0x0000000000000001
2026/07/21 08:04:17.135, 5.30, 210, 405, 0, 0, 42, P8, 1, 4, 0x0000000000000001
2026/07/21 08:04:18.136, 5.29, 210, 405, 0, 0, 42, P8, 1, 4, 0x0000000000000001
2026/07/21 08:04:19.136, 5.30, 210, 405, 0, 0, 42, P8, 1, 4, 0x0000000000000001
